code,prefix,database,value,description,source,confidence,language
EDU_udd_275,EDU,udd,275,"Levnedsmiddel/husholdning, ivu (amu)",pt_dictionaries,highest,danish
EDU_udd_280,EDU,udd,280,"Jordbrug/fiskeri, ivu (amu)",pt_dictionaries,highest,danish
EDU_udd_285,EDU,udd,285,"Transport mv., ivu (amu)",pt_dictionaries,highest,danish
EDU_udd_2887,EDU,udd,2887,"Amu.bai, beton- og montagebyggeri",pt_dictionaries,highest,danish
EDU_udd_2888,EDU,udd,2888,"Amu.bai, industriel fremstilling af betonvarer/ -elementer",pt_dictionaries,highest,danish
EDU_udd_2891,EDU,udd,2891,"Amu.trp, personbefordring med bybane",pt_dictionaries,highest,danish
EDU_udd_2893,EDU,udd,2893,"Amu.bai, anlægsarbejder",pt_dictionaries,highest,danish
EDU_udd_2894,EDU,udd,2894,RKV før EUD,pt_dictionaries,highest,danish
EDU_udd_2895,EDU,udd,2895,"Amu.bai, bygge- og anlægsopgaver i tungere materialer",pt_dictionaries,highest,danish
EDU_udd_290,EDU,udd,290,"Social/sundhed, ivu (amu)",pt_dictionaries,highest,danish
EDU_udd_2900,EDU,udd,2900,"Amu.ind., beklædnings- og tekstilindustri",pt_dictionaries,highest,danish
EDU_udd_2901,EDU,udd,2901,"Amu.ind., lederuddannelse udvidet",pt_dictionaries,highest,danish
EDU_udd_2902,EDU,udd,2902,"Amu.ind., teknik-fremstilling-elektronik",pt_dictionaries,highest,danish
EDU_udd_2903,EDU,udd,2903,"Amu.ind., bryggeri-brænd.",pt_dictionaries,highest,danish
EDU_udd_2904,EDU,udd,2904,"Amu.ind., sala-kødindustri-mejeri",pt_dictionaries,highest,danish
EDU_udd_2905,EDU,udd,2905,"Amu.ind., metalindustri",pt_dictionaries,highest,danish
EDU_udd_2906,EDU,udd,2906,"Amu.ind., fisk og fjerkræ",pt_dictionaries,highest,danish
EDU_udd_2907,EDU,udd,2907,"Amu.ind., procesindustri - levnedsmiddel",pt_dictionaries,highest,danish
EDU_udd_2908,EDU,udd,2908,"Amu.ind., snedker og tømrer",pt_dictionaries,highest,danish
EDU_udd_2909,EDU,udd,2909,"Amu.ind., fotograffaget",pt_dictionaries,highest,danish
EDU_udd_2910,EDU,udd,2910,"Amu.ind., el-faget",pt_dictionaries,highest,danish
EDU_udd_2911,EDU,udd,2911,"Amu.ind., træindustrien",pt_dictionaries,highest,danish
EDU_udd_2912,EDU,udd,2912,"Amu.ind., grafisk euu",pt_dictionaries,highest,danish
EDU_udd_2913,EDU,udd,2913,"Amu.ind., teknikere mv.",pt_dictionaries,highest,danish
EDU_udd_2914,EDU,udd,2914,"Amu.ind., metalindustrien specialarb.",pt_dictionaries,highest,danish
EDU_udd_2915,EDU,udd,2915,"Amu.ind., kartonnage og papir",pt_dictionaries,highest,danish
EDU_udd_2916,EDU,udd,2916,"Amu.ind., fyringsteknik",pt_dictionaries,highest,danish
EDU_udd_2917,EDU,udd,2917,"Amu.ind., laborantuddannelse",pt_dictionaries,highest,danish
EDU_udd_2918,EDU,udd,2918,"Amu.ind., kødbranchen",pt_dictionaries,highest,danish
EDU_udd_2919,EDU,udd,2919,"Amu.ind., mejeriindustrien",pt_dictionaries,highest,danish
EDU_udd_2920,EDU,udd,2920,"Amu.ind., plastindustrien",pt_dictionaries,highest,danish
EDU_udd_2921,EDU,udd,2921,"Amu.ind., polstermøbler og sko",pt_dictionaries,highest,danish
EDU_udd_2922,EDU,udd,2922,"Amu.ind., tobaksindustrien",pt_dictionaries,highest,danish
EDU_udd_2923,EDU,udd,2923,"Amu.ind., vodbinderierhverv",pt_dictionaries,highest,danish
EDU_udd_2924,EDU,udd,2924,"Amu.ind., procesindustri",pt_dictionaries,highest,danish
EDU_udd_2925,EDU,udd,2925,"Amu.ind., fællesplan metalindustrien",pt_dictionaries,highest,danish
EDU_udd_2926,EDU,udd,2926,"Amu lab./tekn., laboratorieteknik",pt_dictionaries,highest,danish
EDU_udd_2950,EDU,udd,2950,"Amu.baj., malerfaget",pt_dictionaries,highest,danish
EDU_udd_2951,EDU,udd,2951,"Amu.baj., murer og stenhugger",pt_dictionaries,highest,danish
EDU_udd_2952,EDU,udd,2952,"Amu.baj., snedker og tømrer",pt_dictionaries,highest,danish
EDU_udd_2953,EDU,udd,2953,"Amu.baj., tekniske installationer",pt_dictionaries,highest,danish
EDU_udd_2954,EDU,udd,2954,"Amu.baj., teknikere sala-jordbrug",pt_dictionaries,highest,danish
EDU_udd_2955,EDU,udd,2955,"Amu.baj., isoleringsfaget",pt_dictionaries,highest,danish
EDU_udd_2956,EDU,udd,2956,"Amu.baj., asfaltbranchen",pt_dictionaries,highest,danish
EDU_udd_2957,EDU,udd,2957,"Amu.baj., entreprenører",pt_dictionaries,highest,danish
EDU_udd_2958,EDU,udd,2958,"Amu.baj., byggeri og energi",pt_dictionaries,highest,danish
EDU_udd_2959,EDU,udd,2959,"Amu.baj., skorstensfejer",pt_dictionaries,highest,danish
EDU_udd_2960,EDU,udd,2960,"Amu.baj., vvs-branchen",pt_dictionaries,highest,danish
EDU_udd_2961,EDU,udd,2961,"Amu.baj., jordbrugets euu",pt_dictionaries,highest,danish
EDU_udd_2962,EDU,udd,2962,"Amu.bai., fugearbejde med fleksible fugematerialer",pt_dictionaries,highest,danish
EDU_udd_2969,EDU,udd,2969,"Amu.htf., lederuddannelse",pt_dictionaries,highest,danish
EDU_udd_2970,EDU,udd,2970,"Amu.htf., reklamebranchen",pt_dictionaries,highest,danish
EDU_udd_2971,EDU,udd,2971,"Amu.htf., filmoperatør",pt_dictionaries,highest,danish
EDU_udd_2972,EDU,udd,2972,"Amu.htf., bager og konditor",pt_dictionaries,highest,danish
EDU_udd_2973,EDU,udd,2973,"Amu.htf., handel og service",pt_dictionaries,highest,danish
EDU_udd_2974,EDU,udd,2974,"Amu.htf., optikerfaget",pt_dictionaries,highest,danish
EDU_udd_2975,EDU,udd,2975,"Amu.htf., urmagerfaget",pt_dictionaries,highest,danish
EDU_udd_2976,EDU,udd,2976,"Amu.htf., frisør og kosmetik",pt_dictionaries,highest,danish
EDU_udd_2977,EDU,udd,2977,"Amu.htf., tandteknikerfag",pt_dictionaries,highest,danish
EDU_udd_2978,EDU,udd,2978,"Amu.htf., erhvervsfiskere",pt_dictionaries,highest,danish
EDU_udd_2979,EDU,udd,2979,"Amu.htf., køkken og hotel mv",pt_dictionaries,highest,danish
EDU_udd_2980,EDU,udd,2980,"Amu.htf., finanssektor",pt_dictionaries,highest,danish
EDU_udd_2981,EDU,udd,2981,"Amu.htf., pressefotograf",pt_dictionaries,highest,danish
EDU_udd_2982,EDU,udd,2982,"Amu.htf., transport og logistik",pt_dictionaries,highest,danish
EDU_udd_2983,EDU,udd,2983,"Amu.htf., serviceerhverv",pt_dictionaries,highest,danish
EDU_udd_2984,EDU,udd,2984,"Amu.htf., handel og kontor",pt_dictionaries,highest,danish
EDU_udd_2985,EDU,udd,2985,"Amu.htf., vaskeriindustri",pt_dictionaries,highest,danish
EDU_udd_2986,EDU,udd,2986,"Amu.htf., teaterteknik",pt_dictionaries,highest,danish
EDU_udd_299,EDU,udd,299,AMU una,pt_dictionaries,highest,danish
EDU_udd_2990,EDU,udd,2990,"Amu.off., social og sundhed",pt_dictionaries,highest,danish
EDU_udd_2991,EDU,udd,2991,"Amu.off., statslige uddannelser euu",pt_dictionaries,highest,danish
EDU_udd_2992,EDU,udd,2992,"Amu.off., pædagogisk euu",pt_dictionaries,highest,danish
EDU_udd_300,EDU,udd,300,"Erhvervsfaglige uddannelse una, ivu",pt_dictionaries,highest,danish
EDU_udd_3000,EDU,udd,3000,"Biotechnology, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3001,EDU,udd,3001,"Digital design og interaktive teknologier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3002,EDU,udd,3002,"Indoeuropæisk, kand.",pt_dictionaries,highest,danish
EDU_udd_3003,EDU,udd,3003,"Internat.virksomhedsk, Interkult. markedsstud, cand.ling.merc.2år",pt_dictionaries,highest,danish
EDU_udd_3004,EDU,udd,3004,"Internat. Virksomhedsk., Amerikanske studier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3005,EDU,udd,3005,"Internat. Virksomhedsk., Europæiske studier, cand.ling.merc.2år",pt_dictionaries,highest,danish
EDU_udd_3006,EDU,udd,3006,"International virksomhedskommunikation i arabisk, bach.",pt_dictionaries,highest,danish
EDU_udd_3007,EDU,udd,3007,"International virksomhedskommunikation i engelsk, bach.",pt_dictionaries,highest,danish
EDU_udd_3008,EDU,udd,3008,"Internat. virksomhedskommunik., engelsk-it-webkomm.,bach.",pt_dictionaries,highest,danish
EDU_udd_3009,EDU,udd,3009,"Internat. virksomhedskommunik., spansk og medier, bach.",pt_dictionaries,highest,danish
EDU_udd_3010,EDU,udd,3010,"International virksomhedskommunikation i spansk, bach.",pt_dictionaries,highest,danish
EDU_udd_3011,EDU,udd,3011,"Internat. virksomhedskommunik., tysk og medier, bach.",pt_dictionaries,highest,danish
EDU_udd_3012,EDU,udd,3012,"International virksomhedskommunikation tysk, bach.",pt_dictionaries,highest,danish
EDU_udd_3013,EDU,udd,3013,"Internat. virksomhedskommunikation, engelsk og IT, bach.",pt_dictionaries,highest,danish
EDU_udd_3014,EDU,udd,3014,"International virksomhedskommunikation i fransk, bach.",pt_dictionaries,highest,danish
EDU_udd_3015,EDU,udd,3015,"Internat. virksomhedskommunikation, spansk og IT, bach.",pt_dictionaries,highest,danish
EDU_udd_3016,EDU,udd,3016,"Internat. virksomhedskommunikation, tysk og IT, bach.",pt_dictionaries,highest,danish
EDU_udd_3017,EDU,udd,3017,"International virksomhedskommunikation, sproglig og kulturel formidling, bach.",pt_dictionaries,highest,danish
EDU_udd_3018,EDU,udd,3018,"International virksomhedskommunikation i 2 fremmedsprog, bach.",pt_dictionaries,highest,danish
EDU_udd_3019,EDU,udd,3019,"Softwareteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_3020,EDU,udd,3020,"Moderne tysklandsstudier,master",pt_dictionaries,highest,danish
EDU_udd_3021,EDU,udd,3021,"International relations, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3022,EDU,udd,3022,"International erhvervsøkonomi med fremmedsprog, bach.",pt_dictionaries,highest,danish
EDU_udd_3023,EDU,udd,3023,"Erhvervsøkonomi-erhvervssprog, engelsk og spansk,bach.int.",pt_dictionaries,highest,danish
EDU_udd_3024,EDU,udd,3024,"Business, Language and Culture, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3025,EDU,udd,3025,"Business, Asian Language and Culture, bach.",pt_dictionaries,highest,danish
EDU_udd_3026,EDU,udd,3026,"Business, Language and Culture, bach.",pt_dictionaries,highest,danish
EDU_udd_3027,EDU,udd,3027,"Maskinkonstruktion, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_3028,EDU,udd,3028,"Mechanical Design, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3029,EDU,udd,3029,"Arkitektur og design, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3030,EDU,udd,3030,"Sundheds-IT, master",pt_dictionaries,highest,danish
EDU_udd_3031,EDU,udd,3031,"Virksomhedskommunikation, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3032,EDU,udd,3032,"Lingvistik, bach.",pt_dictionaries,highest,danish
EDU_udd_3033,EDU,udd,3033,"Sprogvidenskab og lingvistik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3034,EDU,udd,3034,"Arabisk- og islamstudier, bach.",pt_dictionaries,highest,danish
EDU_udd_3035,EDU,udd,3035,"Arabisk- og islamstudier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3036,EDU,udd,3036,"HA (int.) erhvervsøkonomi med fransk,bach.",pt_dictionaries,highest,danish
EDU_udd_3037,EDU,udd,3037,"HA (int.)erhvervsøkonomi med spansk,bach.",pt_dictionaries,highest,danish
EDU_udd_3038,EDU,udd,3038,"HA (int.)erhvervsøkonomi med engelsk,bach.",pt_dictionaries,highest,danish
EDU_udd_3039,EDU,udd,3039,"Spansk og spanskamerikansk sprog, litteratur og kultur, bach.",pt_dictionaries,highest,danish
EDU_udd_3040,EDU,udd,3040,"Journalistik, cand.mag.2år",pt_dictionaries,highest,danish
EDU_udd_3041,EDU,udd,3041,"Spansk og latinamerikansk sprog og kultur, bach.",pt_dictionaries,highest,danish
EDU_udd_3042,EDU,udd,3042,"Food Science and Technology, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3044,EDU,udd,3044,"Amu.adm, administrative funktioner i HR",pt_dictionaries,highest,danish
EDU_udd_3045,EDU,udd,3045,"Biokemi, bach.",pt_dictionaries,highest,danish
EDU_udd_3046,EDU,udd,3046,"Akvatisk miljøbiologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3047,EDU,udd,3047,"Engineering (Sustainable Fisheries and Aquaculture), civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3048,EDU,udd,3048,"Biologisk oceanografi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3049,EDU,udd,3049,"Biomedicinsk teknik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3050,EDU,udd,3050,"Biosystemteknologi, cand.scient.tech.2år",pt_dictionaries,highest,danish
EDU_udd_3051,EDU,udd,3051,"Bioteknologi, master",pt_dictionaries,highest,danish
EDU_udd_3052,EDU,udd,3052,"Bæredygtig energi, cand.scient.tech.2år",pt_dictionaries,highest,danish
EDU_udd_3053,EDU,udd,3053,"Eksperimentel biologi,bach.",pt_dictionaries,highest,danish
EDU_udd_3054,EDU,udd,3054,"Eksperimentel biologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3055,EDU,udd,3055,"Erhvervsøkonomi-erhvervssprog, engelsk og tysk, bach.int.",pt_dictionaries,highest,danish
EDU_udd_3056,EDU,udd,3056,"Kemi, miljø og bioteknologi, ingeniør bach.",pt_dictionaries,highest,danish
EDU_udd_3057,EDU,udd,3057,"Kemi, miljø og bioteknologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3058,EDU,udd,3058,"Molekylærbiologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3059,EDU,udd,3059,"Systembiologi, cand.polyt.2år",pt_dictionaries,highest,danish
EDU_udd_3060,EDU,udd,3060,"Systembiologi, cand.scient.tech.2år",pt_dictionaries,highest,danish
EDU_udd_3061,EDU,udd,3061,"Digital Communication Leadership, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3062,EDU,udd,3062,"Audiologi, bach.",pt_dictionaries,highest,danish
EDU_udd_3063,EDU,udd,3063,"Audiologi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3064,EDU,udd,3064,"Logopædi, bach.",pt_dictionaries,highest,danish
EDU_udd_3065,EDU,udd,3065,"Pædagogisk audiologi, bach.",pt_dictionaries,highest,danish
EDU_udd_3066,EDU,udd,3066,"Brasilianske studier, bach.",pt_dictionaries,highest,danish
EDU_udd_3067,EDU,udd,3067,"Brasilianske studier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3068,EDU,udd,3068,"Portugisiske og brasilianske studier, bach.",pt_dictionaries,highest,danish
EDU_udd_3069,EDU,udd,3069,"Portugisiske og brasilianske studier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3070,EDU,udd,3070,"European Studies, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3071,EDU,udd,3071,"Øst- og sydøsteuropastudier, bulgarsk, bach.",pt_dictionaries,highest,danish
EDU_udd_3072,EDU,udd,3072,"Øst- og sydøsteuropastudier, grækenlandsstudier, bach.",pt_dictionaries,highest,danish
EDU_udd_3073,EDU,udd,3073,"Øst- og sydøsteuropastudier, polsk, bach.",pt_dictionaries,highest,danish
EDU_udd_3074,EDU,udd,3074,"Øst- og sydøsteuropastudier, russisk, bach.",pt_dictionaries,highest,danish
EDU_udd_3075,EDU,udd,3075,"Østeuropastudier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3076,EDU,udd,3076,"Economics and Business administration, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3077,EDU,udd,3077,"Erhvervsøkonomi-virksomhedskommunikation, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3078,EDU,udd,3078,"Advanced Economics and Finance, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3079,EDU,udd,3079,"Innovation og videnøkonomi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3080,EDU,udd,3080,"Statskundskab, bach.",pt_dictionaries,highest,danish
EDU_udd_3081,EDU,udd,3081,"Økonomi - Nationaløkonomi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3082,EDU,udd,3082,"Politik og administration, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3083,EDU,udd,3083,"HA(kom.) erhvervsøkonomi-virksomhedskommunikation, bach.",pt_dictionaries,highest,danish
EDU_udd_3084,EDU,udd,3084,"Marketing and management communication, bach.",pt_dictionaries,highest,danish
EDU_udd_3085,EDU,udd,3085,"Kulturgeografi, kand.",pt_dictionaries,highest,danish
EDU_udd_3086,EDU,udd,3086,"Geoinformatik (MTM), master",pt_dictionaries,highest,danish
EDU_udd_3087,EDU,udd,3087,"Klassisk filologi, bach.",pt_dictionaries,highest,danish
EDU_udd_3088,EDU,udd,3088,"Græsk, klassisk, bach.",pt_dictionaries,highest,danish
EDU_udd_3089,EDU,udd,3089,"Latin, bach.",pt_dictionaries,highest,danish
EDU_udd_3090,EDU,udd,3090,"Oldtidskundskab, bach.",pt_dictionaries,highest,danish
EDU_udd_3091,EDU,udd,3091,"Vestasiens oldtidshistorie, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3092,EDU,udd,3092,"Interdisciplinære naturvidenskabelige studier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3093,EDU,udd,3093,"Oplevelsesdesign, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3094,EDU,udd,3094,"Digital design, bach.",pt_dictionaries,highest,danish
EDU_udd_3095,EDU,udd,3095,"Digital design, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3096,EDU,udd,3096,"Interaktive digitale medier, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3097,EDU,udd,3097,"It-produktudvikling, bach.",pt_dictionaries,highest,danish
EDU_udd_3098,EDU,udd,3098,"It og læring, organisatorisk omstilling, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3099,EDU,udd,3099,"Information Architecture, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3100,EDU,udd,3100,"Informationsvidenskab, bach.",pt_dictionaries,highest,danish
EDU_udd_3101,EDU,udd,3101,"Informationsvidenskab, cand.it.2år",pt_dictionaries,highest,danish
EDU_udd_3102,EDU,udd,3102,"Matrikulær informatik, master",pt_dictionaries,highest,danish
EDU_udd_3103,EDU,udd,3103,"Security and mobile computing, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3104,EDU,udd,3104,"Digitalisering og applikationsudvikling, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3105,EDU,udd,3105,"Software, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_3106,EDU,udd,3106,"Software, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3107,EDU,udd,3107,"Softwarekonstruktion, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3108,EDU,udd,3108,"Computer Engineering, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3109,EDU,udd,3109,"Digitale medieteknologier, cand.scient.tech.2år",pt_dictionaries,highest,danish
EDU_udd_3110,EDU,udd,3110,"Design and Innovation, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3111,EDU,udd,3111,"Produktudvikling og innovation,cand.scient.tech.2år",pt_dictionaries,highest,danish
EDU_udd_3112,EDU,udd,3112,"Industrial Engineering and Management, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3113,EDU,udd,3113,"Operations and Innivation Management, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3114,EDU,udd,3114,"Manufacturing Technology, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3115,EDU,udd,3115,"Elektroteknologi, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3116,EDU,udd,3116,"Elektroteknologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_3117,EDU,udd,3117,"Electro-Mechanical System Design, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3118,EDU,udd,3118,"Design of Mechanical Systems, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3119,EDU,udd,3119,"Engineering Design and Applied Mechanics, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3120,EDU,udd,3120,"Food Innovation and Health, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3121,EDU,udd,3121,"Produkt- og designpsykologi, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_3122,EDU,udd,3122,"Produktion og konstruktion, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_3123,EDU,udd,3123,"Produktion, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3124,EDU,udd,3124,"By-, energi- og miljøplanlægning, ing.bach.",pt_dictionaries,highest,danish
EDU_udd_3125,EDU,udd,3125,"Urban Energy and Environmental Planning, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3126,EDU,udd,3126,"Surveying Planning and Land Management, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3127,EDU,udd,3127,"Energy Engineering, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3128,EDU,udd,3128,"Vindenergi, cand.scient.tech.2år",pt_dictionaries,highest,danish
EDU_udd_3129,EDU,udd,3129,"Køleteknik, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3130,EDU,udd,3130,"Miljø- og arbejdsmiljøledelse, master",pt_dictionaries,highest,danish
EDU_udd_3131,EDU,udd,3131,"Environmental Studies, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3132,EDU,udd,3132,"Food Technology, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3133,EDU,udd,3133,"Fødevarevidenskab, cand.scient.tech.2år",pt_dictionaries,highest,danish
EDU_udd_3134,EDU,udd,3134,"Molecular Nutrition and Food Technology, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3135,EDU,udd,3135,"Amu.trp, lager, terminal og logistik",pt_dictionaries,highest,danish
EDU_udd_3136,EDU,udd,3136,"Klinisk farmaci, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3137,EDU,udd,3137,"Pharmaceutical Sciences, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3138,EDU,udd,3138,"Farmaceutisk kemi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3139,EDU,udd,3139,"Kemi, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3140,EDU,udd,3140,"Applied Chemistry, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3141,EDU,udd,3141,"Biomedical Engineering, civilingeniør 2år",pt_dictionaries,highest,danish
EDU_udd_3142,EDU,udd,3142,"Teknisk geologi, cand.scient.tech.2år",pt_dictionaries,highest,danish
EDU_udd_3143,EDU,udd,3143,"Didaktik, dansk, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3144,EDU,udd,3144,"Didaktik, matematik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3145,EDU,udd,3145,"Didaktik, materiel kultur, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3146,EDU,udd,3146,"Didaktik, musikpædagogik, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3147,EDU,udd,3147,"Moderne kultur, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3148,EDU,udd,3148,"Æstetik og kultur, bach.",pt_dictionaries,highest,danish
EDU_udd_3149,EDU,udd,3149,"Cognitive Semiotics, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3150,EDU,udd,3150,"Journalism, Media and Globalisation, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3151,EDU,udd,3151,"Information Studies, kand.2år",pt_dictionaries,highest,danish
EDU_udd_3152,EDU,udd,3152,"Informationsvidenskab og kulturformidling, master",pt_dictionaries,highest,danish
