code,prefix,database,value,description,description_da,description_en,source,confidence,language,parent_code,hierarchy_level
EDU_audd_4056,EDU,audd,4056,"Værkstedsskoleforløb, bygningsteknik","Værkstedsskoleforløb, bygningsteknik",,CSV:EDU_audd,medium,danish,,
EDU_audd_5600,EDU,audd,5600,"Forskole, musikkonservatorium","Forskole, musikkonservatorium",,CSV:EDU_audd,medium,danish,,
EDU_audd_6535,EDU,audd,6535,"Historie, cand.phil.","Historie, cand.phil.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4674,EDU,audd,4674,Rutebilchauffør,Rutebilchauffør,,CSV:EDU_audd,medium,danish,,
EDU_audd_5116,EDU,audd,5116,Omsorgsassistent ved åndsvageforsorgen,Omsorgsassistent ved åndsvageforsorgen,,CSV:EDU_audd,medium,danish,,
EDU_audd_7263,EDU,audd,7263,"Historie, mag.art.","Historie, mag.art.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4465,EDU,audd,4465,"Grafiker, ombryd-databehandling","Grafiker, ombryd-databehandling",,CSV:EDU_audd,medium,danish,,
EDU_audd_5118,EDU,audd,5118,"Omsorgspersonale, fortsætteruddannelse","Omsorgspersonale, fortsætteruddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_4068,EDU,audd,4068,"Maskintekniker, værktøjskonstruktion","Maskintekniker, værktøjskonstruktion",,CSV:EDU_audd,medium,danish,,
EDU_audd_5431,EDU,audd,5431,Tandplejer,Tandplejer,,CSV:EDU_audd,medium,danish,,
EDU_audd_7614,EDU,audd,7614,"Sundhedsfaglig kandidatuddannelse, cand.scient.san.","Sundhedsfaglig kandidatuddannelse, cand.scient.san.",,CSV:EDU_audd,medium,danish,,
EDU_audd_1173,EDU,audd,1173,"3.g, matematisk-samfundsfaglig linie","3.g, matematisk-samfundsfaglig linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_3292,EDU,audd,3292,Buschauffør,Buschauffør,,CSV:EDU_audd,medium,danish,,
EDU_audd_4464,EDU,audd,4464,Reprokopist,Reprokopist,,CSV:EDU_audd,medium,danish,,
EDU_audd_1182,EDU,audd,1182,"3.g, klassisksproglig linie","3.g, klassisksproglig linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_4273,EDU,audd,4273,"Glarmester, glas","Glarmester, glas",,CSV:EDU_audd,medium,danish,,
EDU_audd_6114,EDU,audd,6114,"Tek-Sam - miljøplanlægning, cand.techn.soc.","Tek-Sam - miljøplanlægning, cand.techn.soc.",,CSV:EDU_audd,medium,danish,,
EDU_audd_2470,EDU,audd,2470,Produktionsassistent landbrug,Produktionsassistent landbrug,,CSV:EDU_audd,medium,danish,,
EDU_audd_2473,EDU,audd,2473,"Landbrugskurser, andre","Landbrugskurser, andre",,CSV:EDU_audd,medium,danish,,
EDU_audd_5310,EDU,audd,5310,"Maskinretning, teknikumingeniør","Maskinretning, teknikumingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_1151,EDU,audd,1151,"2.g, matematisk-fysisk linie","2.g, matematisk-fysisk linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_1184,EDU,audd,1184,"3.g, musiksproglig linie","3.g, musiksproglig linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_6591,EDU,audd,6591,"Dansk, cand.phil.","Dansk, cand.phil.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5355,EDU,audd,5355,"Kemi, akademiingeniør","Kemi, akademiingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_1672,EDU,audd,1672,"2. år, studenterkursus matematik-naturfag","2. år, studenterkursus matematik-naturfag",,CSV:EDU_audd,medium,danish,,
EDU_audd_1185,EDU,audd,1185,"3.g, sproglig forsøgslinie","3.g, sproglig forsøgslinie",,CSV:EDU_audd,medium,danish,,
EDU_audd_1561,EDU,audd,1561,"1. år, studenterkursus nysproglig","1. år, studenterkursus nysproglig",,CSV:EDU_audd,medium,danish,,
EDU_audd_2462,EDU,audd,2462,"Landmand, efteruddannelse","Landmand, efteruddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_4058,EDU,audd,4058,"Værkstedsskoleforløb, svagstrømsteknik","Værkstedsskoleforløb, svagstrømsteknik",,CSV:EDU_audd,medium,danish,,
EDU_audd_4049,EDU,audd,4049,"Laboratorietekniker, biologi","Laboratorietekniker, biologi",,CSV:EDU_audd,medium,danish,,
EDU_audd_5120,EDU,audd,5120,"Socialpædagog, fællesuddannelse","Socialpædagog, fællesuddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_1175,EDU,audd,1175,"3.g, matematisk forsøgslinie","3.g, matematisk forsøgslinie",,CSV:EDU_audd,medium,danish,,
EDU_audd_6104,EDU,audd,6104,"Naturvidenskab, basis (kand.) (RUC)","Naturvidenskab, basis (kand.) (RUC)",,CSV:EDU_audd,medium,danish,,
EDU_audd_4375,EDU,audd,4375,"Serviceassistent, virksomhedsservice","Serviceassistent, virksomhedsservice",,CSV:EDU_audd,medium,danish,,
EDU_audd_1153,EDU,audd,1153,"2.g, matematisk-samfundsfaglig linie","2.g, matematisk-samfundsfaglig linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_5352,EDU,audd,5352,"Elektronik, akademiingeniør","Elektronik, akademiingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_4498,EDU,audd,4498,Optometrist (erhvervsfaglig),Optometrist (erhvervsfaglig),,CSV:EDU_audd,medium,danish,,
EDU_audd_5306,EDU,audd,5306,"Stærkstrøm, teknikumingeniør","Stærkstrøm, teknikumingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_4008,EDU,audd,4008,"Hhx, 1-årig","Hhx, 1-årig",,CSV:EDU_audd,medium,danish,,
EDU_audd_5185,EDU,audd,5185,Radiotelegrafist,Radiotelegrafist,,CSV:EDU_audd,medium,danish,,
EDU_audd_5393,EDU,audd,5393,"Proces-teknik, civilingeniør","Proces-teknik, civilingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_1161,EDU,audd,1161,"2.g, nysproglig linie","2.g, nysproglig linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_5376,EDU,audd,5376,"Svagstrøm, civilingeniør","Svagstrøm, civilingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_2477,EDU,audd,2477,"Gartnerskole, væksthus kursus","Gartnerskole, væksthus kursus",,CSV:EDU_audd,medium,danish,,
EDU_audd_1149,EDU,audd,1149,"2.g, matematisk-sproglig fælleslinie","2.g, matematisk-sproglig fælleslinie",,CSV:EDU_audd,medium,danish,,
EDU_audd_1169,EDU,audd,1169,"3.g, matematisk-sproglig fælleslinie","3.g, matematisk-sproglig fælleslinie",,CSV:EDU_audd,medium,danish,,
EDU_audd_4481,EDU,audd,4481,Pottemager,Pottemager,,CSV:EDU_audd,medium,danish,,
EDU_audd_8092,EDU,audd,8092,"Kemi, cand.scient.","Kemi, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_1163,EDU,audd,1163,"2.g, samfundssproglig linie","2.g, samfundssproglig linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_1183,EDU,audd,1183,"3.g, samfundssproglig linie","3.g, samfundssproglig linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_4093,EDU,audd,4093,"Skov- og landskabsingeniør, prof.bach.","Skov- og landskabsingeniør, prof.bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4264,EDU,audd,4264,Autoelektromekaniker,Autoelektromekaniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_5413,EDU,audd,5413,"Landinspektør, cand.geom.","Landinspektør, cand.geom.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5632,EDU,audd,5632,"Erhvervssproglig korrespondent, fransk","Erhvervssproglig korrespondent, fransk",,CSV:EDU_audd,medium,danish,,
EDU_audd_1155,EDU,audd,1155,"2.g, matematisk forsøgslinie","2.g, matematisk forsøgslinie",,CSV:EDU_audd,medium,danish,,
EDU_audd_4467,EDU,audd,4467,Grafisk tekniker,Grafisk tekniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_2413,EDU,audd,2413,Køkkenleder 1,Køkkenleder 1,,CSV:EDU_audd,medium,danish,,
EDU_audd_2419,EDU,audd,2419,Køkkenleder 2,Køkkenleder 2,,CSV:EDU_audd,medium,danish,,
EDU_audd_4263,EDU,audd,4263,Traktormekaniker,Traktormekaniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_1152,EDU,audd,1152,"2.g, matematisk-naturfaglig linie","2.g, matematisk-naturfaglig linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_4238,EDU,audd,4238,"Finmekaniker, måleinstrumenter","Finmekaniker, måleinstrumenter",,CSV:EDU_audd,medium,danish,,
EDU_audd_1164,EDU,audd,1164,"2.g, musiksproglig linie","2.g, musiksproglig linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_6039,EDU,audd,6039,"Dansk, cand.mag.","Dansk, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_1121,EDU,audd,1121,1. real,1. real,,CSV:EDU_audd,medium,danish,,
EDU_audd_4276,EDU,audd,4276,Autolakerer,Autolakerer,,CSV:EDU_audd,medium,danish,,
EDU_audd_4055,EDU,audd,4055,Industriel designer,Industriel designer,,CSV:EDU_audd,medium,danish,,
EDU_audd_4924,EDU,audd,4924,"Detail, sæbe og parfume","Detail, sæbe og parfume",,CSV:EDU_audd,medium,danish,,
EDU_audd_4189,EDU,audd,4189,Sundhedsservicesekretær,Sundhedsservicesekretær,,CSV:EDU_audd,medium,danish,,
EDU_audd_6513,EDU,audd,6513,"Engelsk, cand.phil.","Engelsk, cand.phil.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6511,EDU,audd,6511,"Dramaturgi, cand.phil.","Dramaturgi, cand.phil.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5803,EDU,audd,5803,"Instruktør, film og tv produktion","Instruktør, film og tv produktion",,CSV:EDU_audd,medium,danish,,
EDU_audd_5577,EDU,audd,5577,"Tysk, cand.interpret.","Tysk, cand.interpret.",,CSV:EDU_audd,medium,danish,,
EDU_audd_1122,EDU,audd,1122,2. real,2. real,,CSV:EDU_audd,medium,danish,,
EDU_audd_2022,EDU,audd,2022,Fiskeskipper af 3.grad,Fiskeskipper af 3.grad,,CSV:EDU_audd,medium,danish,,
EDU_audd_5750,EDU,audd,5750,"Officer A-linien, hæren","Officer A-linien, hæren",,CSV:EDU_audd,medium,danish,,
EDU_audd_6787,EDU,audd,6787,"Musikvidenskab/Musik, cand.mag.","Musikvidenskab/Musik, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5353,EDU,audd,5353,"Stærkstrøm, akademiingeniør","Stærkstrøm, akademiingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_5362,EDU,audd,5362,"Elektronik, civilingeniør","Elektronik, civilingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_5755,EDU,audd,5755,"Officer B-linien, hæren","Officer B-linien, hæren",,CSV:EDU_audd,medium,danish,,
EDU_audd_5134,EDU,audd,5134,Jordbrugsteknolog,Jordbrugsteknolog,,CSV:EDU_audd,medium,danish,,
EDU_audd_1423,EDU,audd,1423,1-årigt realkursus,1-årigt realkursus,,CSV:EDU_audd,medium,danish,,
EDU_audd_4428,EDU,audd,4428,Kantinemedhjælper,Kantinemedhjælper,,CSV:EDU_audd,medium,danish,,
EDU_audd_6143,EDU,audd,6143,"Kommunikation, kombination (RUC)","Kommunikation, kombination (RUC)",,CSV:EDU_audd,medium,danish,,
EDU_audd_1165,EDU,audd,1165,"2.g, sproglig forsøgslinie","2.g, sproglig forsøgslinie",,CSV:EDU_audd,medium,danish,,
EDU_audd_6860,EDU,audd,6860,"Æstetik og kultur, cand.mag.","Æstetik og kultur, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4230,EDU,audd,4230,Skibsbygger,Skibsbygger,,CSV:EDU_audd,medium,danish,,
EDU_audd_5325,EDU,audd,5325,"Modulordning, teknikumingeniør","Modulordning, teknikumingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_6777,EDU,audd,6777,"Kristendomshistorie, cand.mag.","Kristendomshistorie, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_2476,EDU,audd,2476,"Mejeriskolekurser, andre","Mejeriskolekurser, andre",,CSV:EDU_audd,medium,danish,,
EDU_audd_2475,EDU,audd,2475,Mejeriteknolog,Mejeriteknolog,,CSV:EDU_audd,medium,danish,,
EDU_audd_4989,EDU,audd,4989,"Kontor, kommune og amtskommune","Kontor, kommune og amtskommune",,CSV:EDU_audd,medium,danish,,
EDU_audd_5838,EDU,audd,5838,"Konserveringsteknik, grafisk, bach.","Konserveringsteknik, grafisk, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6087,EDU,audd,6087,"Naturvidenskab kombination, cand.nat.komb.","Naturvidenskab kombination, cand.nat.komb.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4666,EDU,audd,4666,Havne- og terminalarbejder,Havne- og terminalarbejder,,CSV:EDU_audd,medium,danish,,
EDU_audd_5850,EDU,audd,5850,Scenografi,Scenografi,,CSV:EDU_audd,medium,danish,,
EDU_audd_4611,EDU,audd,4611,"Lufthavnsuddannelse, aircraft service","Lufthavnsuddannelse, aircraft service",,CSV:EDU_audd,medium,danish,,
EDU_audd_4930,EDU,audd,4930,"Detail, autohandel","Detail, autohandel",,CSV:EDU_audd,medium,danish,,
EDU_audd_1140,EDU,audd,1140,"1.g, matematisk-sproglig fælleslinie","1.g, matematisk-sproglig fælleslinie",,CSV:EDU_audd,medium,danish,,
EDU_audd_5908,EDU,audd,5908,"Rytmisk musik, musikpædagog","Rytmisk musik, musikpædagog",,CSV:EDU_audd,medium,danish,,
EDU_audd_4626,EDU,audd,4626,Væksthusgartner,Væksthusgartner,,CSV:EDU_audd,medium,danish,,
EDU_audd_4558,EDU,audd,4558,"Ejendomsservicetekniker, erhvervs- og institutionsservice","Ejendomsservicetekniker, erhvervs- og institutionsservice",,CSV:EDU_audd,medium,danish,,
EDU_audd_7528,EDU,audd,7528,"Engelsk, bach.","Engelsk, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6590,EDU,audd,6590,"Dansk, bach.","Dansk, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4511,EDU,audd,4511,Tandklinikassistent,Tandklinikassistent,,CSV:EDU_audd,medium,danish,,
EDU_audd_5319,EDU,audd,5319,"Maskin, mekanisk anlæg, teknikumingeniør","Maskin, mekanisk anlæg, teknikumingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_2027,EDU,audd,2027,Fiskeskipper af 1.grad,Fiskeskipper af 1.grad,,CSV:EDU_audd,medium,danish,,
EDU_audd_1552,EDU,audd,1552,"1. år, studenterkursus matematik-naturfag","1. år, studenterkursus matematik-naturfag",,CSV:EDU_audd,medium,danish,,
EDU_audd_4478,EDU,audd,4478,Film- og TV-assistent,Film- og TV-assistent,,CSV:EDU_audd,medium,danish,,
EDU_audd_4244,EDU,audd,4244,Lastvognsmekaniker (gl.),Lastvognsmekaniker (gl.),,CSV:EDU_audd,medium,danish,,
EDU_audd_5207,EDU,audd,5207,Toldfaglig grunduddannelse,Toldfaglig grunduddannelse,,CSV:EDU_audd,medium,danish,,
EDU_audd_1162,EDU,audd,1162,"2.g, klassisksproglig linie","2.g, klassisksproglig linie",,CSV:EDU_audd,medium,danish,,
EDU_audd_5317,EDU,audd,5317,"Maskin, konstruktion, teknikumingeniør","Maskin, konstruktion, teknikumingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_5364,EDU,audd,5364,"Maskin, civilingeniør","Maskin, civilingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_8181,EDU,audd,8181,"Geografi-kultur A, cand.scient.","Geografi-kultur A, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_2003,EDU,audd,2003,"Skibskok, grundkursus","Skibskok, grundkursus",,CSV:EDU_audd,medium,danish,,
EDU_audd_4260,EDU,audd,4260,Datatekniker,Datatekniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_4996,EDU,audd,4996,Informatikassistent,Informatikassistent,,CSV:EDU_audd,medium,danish,,
EDU_audd_4988,EDU,audd,4988,Forsikring,Forsikring,,CSV:EDU_audd,medium,danish,,
EDU_audd_6578,EDU,audd,6578,"Kunsthistorie, bach.","Kunsthistorie, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4982,EDU,audd,4982,"Kontor, korrespondance","Kontor, korrespondance",,CSV:EDU_audd,medium,danish,,
EDU_audd_5351,EDU,audd,5351,"Anlæg, akademiingeniør","Anlæg, akademiingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_4878,EDU,audd,4878,Bacontilvirker,Bacontilvirker,,CSV:EDU_audd,medium,danish,,
EDU_audd_6785,EDU,audd,6785,"Middelalder- og renæssancearkæologi, cand.mag.","Middelalder- og renæssancearkæologi, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5708,EDU,audd,5708,"Revision, cand.merc.aud.","Revision, cand.merc.aud.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4066,EDU,audd,4066,"Maskintekniker, konstruktion","Maskintekniker, konstruktion",,CSV:EDU_audd,medium,danish,,
EDU_audd_4920,EDU,audd,4920,"Detail, viktualie","Detail, viktualie",,CSV:EDU_audd,medium,danish,,
EDU_audd_5534,EDU,audd,5534,"Tysk, cand.negot. (udelt 4år)","Tysk, cand.negot. (udelt 4år)",,CSV:EDU_audd,medium,danish,,
EDU_audd_4914,EDU,audd,4914,"Detail, isenkram-værktøj","Detail, isenkram-værktøj",,CSV:EDU_audd,medium,danish,,
EDU_audd_8085,EDU,audd,8085,"Geofysik-meteorologi, cand.scient.","Geofysik-meteorologi, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5305,EDU,audd,5305,"Elektro, teknikumingeniør","Elektro, teknikumingeniør",,CSV:EDU_audd,medium,danish,,
EDU_audd_4437,EDU,audd,4437,Tarmrenser,Tarmrenser,,CSV:EDU_audd,medium,danish,,
EDU_audd_5672,EDU,audd,5672,"Erhvervssprog engelsk-tysk, korrespondent","Erhvervssprog engelsk-tysk, korrespondent",,CSV:EDU_audd,medium,danish,,
EDU_audd_5155,EDU,audd,5155,Fodterapeut,Fodterapeut,,CSV:EDU_audd,medium,danish,,
EDU_audd_7883,EDU,audd,7883,"Teatervidenskab, mag.art.","Teatervidenskab, mag.art.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4654,EDU,audd,4654,"Chauffør, tankbilchauffør","Chauffør, tankbilchauffør",,CSV:EDU_audd,medium,danish,,
EDU_audd_4954,EDU,audd,4954,"Engros, trælast mv.","Engros, trælast mv.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5744,EDU,audd,5744,"Matematik-nat.-pædagogik, cand.mat.pæd. (DPU)","Matematik-nat.-pædagogik, cand.mat.pæd. (DPU)",,CSV:EDU_audd,medium,danish,,
EDU_audd_5822,EDU,audd,5822,"Skulptur, videregående","Skulptur, videregående",,CSV:EDU_audd,medium,danish,,
EDU_audd_4373,EDU,audd,4373,"Serviceassistent, hospitalservice","Serviceassistent, hospitalservice",,CSV:EDU_audd,medium,danish,,
EDU_audd_4025,EDU,audd,4025,Akademiøkonom i udenrigshandel,Akademiøkonom i udenrigshandel,,CSV:EDU_audd,medium,danish,,
EDU_audd_6111,EDU,audd,6111,"Forvaltning, kombination (RUC)","Forvaltning, kombination (RUC)",,CSV:EDU_audd,medium,danish,,
EDU_audd_4530,EDU,audd,4530,Sejlmager,Sejlmager,,CSV:EDU_audd,medium,danish,,
EDU_audd_5811,EDU,audd,5811,"Billedkunst, grund- og normaluddannelse","Billedkunst, grund- og normaluddannelse",,CSV:EDU_audd,medium,danish,,
EDU_audd_5824,EDU,audd,5824,Kunstteori og -formidling.kand.,Kunstteori og -formidling.kand.,,CSV:EDU_audd,medium,danish,,
EDU_audd_2479,EDU,audd,2479,"Gartnerskole, anlæg kursus","Gartnerskole, anlæg kursus",,CSV:EDU_audd,medium,danish,,
EDU_audd_5678,EDU,audd,5678,"Erhvervssprog engelsk-italiensk, korrespondent","Erhvervssprog engelsk-italiensk, korrespondent",,CSV:EDU_audd,medium,danish,,
EDU_audd_4933,EDU,audd,4933,"Detail, hårde hvidevarer","Detail, hårde hvidevarer",,CSV:EDU_audd,medium,danish,,
EDU_audd_4098,EDU,audd,4098,Levnedsmiddelassistent,Levnedsmiddelassistent,,CSV:EDU_audd,medium,danish,,
EDU_audd_4052,EDU,audd,4052,Fødevareteknolog,Fødevareteknolog,,CSV:EDU_audd,medium,danish,,
EDU_audd_5902,EDU,audd,5902,"Instrument-sang-ledelse, musikpædagog","Instrument-sang-ledelse, musikpædagog",,CSV:EDU_audd,medium,danish,,
EDU_audd_2487,EDU,audd,2487,"Landbrugsskole, grundskole afkortet","Landbrugsskole, grundskole afkortet",,CSV:EDU_audd,medium,danish,,
EDU_audd_3465,EDU,audd,3465,"Revision, cand.merc.aud.","Revision, cand.merc.aud.",,CSV:EDU_audd,medium,danish,,
EDU_audd_2489,EDU,audd,2489,Landbrugets driftlederkursus,Landbrugets driftlederkursus,,CSV:EDU_audd,medium,danish,,
EDU_audd_6584,EDU,audd,6584,"Middelalder- og renæssancearkæologi, bach.","Middelalder- og renæssancearkæologi, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6518,EDU,audd,6518,"Etnologi europæisk, bach","Etnologi europæisk, bach",,CSV:EDU_audd,medium,danish,,
EDU_audd_6719,EDU,audd,6719,"Europæisk etnologi, cand.mag.","Europæisk etnologi, cand.mag.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4381,EDU,audd,4381,Rengøringstekniker,Rengøringstekniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_4684,EDU,audd,4684,"Lufthavnsuddannelse, transportarbejder","Lufthavnsuddannelse, transportarbejder",,CSV:EDU_audd,medium,danish,,
EDU_audd_4059,EDU,audd,4059,"Værkstedsskoleforløb, stærkstrømsteknik","Værkstedsskoleforløb, stærkstrømsteknik",,CSV:EDU_audd,medium,danish,,
EDU_audd_4355,EDU,audd,4355,Telesystemtekniker,Telesystemtekniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_4072,EDU,audd,4072,"Designer - Beklædningsdesign, bach.","Designer - Beklædningsdesign, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_6734,EDU,audd,6734,"Historie, kombination (RUC)","Historie, kombination (RUC)",,CSV:EDU_audd,medium,danish,,
EDU_audd_6262,EDU,audd,6262,"Digital design og kommunikation, cand.it.","Digital design og kommunikation, cand.it.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4928,EDU,audd,4928,"Detail, el-installation","Detail, el-installation",,CSV:EDU_audd,medium,danish,,
EDU_audd_5675,EDU,audd,5675,"Erhvervssprog engelsk-spansk, korrespondent","Erhvervssprog engelsk-spansk, korrespondent",,CSV:EDU_audd,medium,danish,,
EDU_audd_5031,EDU,audd,5031,Anlægstekniker,Anlægstekniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_4289,EDU,audd,4289,Skorstensfejer,Skorstensfejer,,CSV:EDU_audd,medium,danish,,
EDU_audd_8185,EDU,audd,8185,"Geografi/Geografi og geoinformatik, cand.scient.","Geografi/Geografi og geoinformatik, cand.scient.",,CSV:EDU_audd,medium,danish,,
EDU_audd_2491,EDU,audd,2491,Grønt diplom modul 4,Grønt diplom modul 4,,CSV:EDU_audd,medium,danish,,
EDU_audd_4728,EDU,audd,4728,Social- og sundhedsuddannelsen una,Social- og sundhedsuddannelsen una,,CSV:EDU_audd,medium,danish,,
EDU_audd_4441,EDU,audd,4441,Konditor,Konditor,,CSV:EDU_audd,medium,danish,,
EDU_audd_5671,EDU,audd,5671,"Erhvervssprog engelsk-fransk, korrespondent","Erhvervssprog engelsk-fransk, korrespondent",,CSV:EDU_audd,medium,danish,,
EDU_audd_6152,EDU,audd,6152,"Humanistisk-teologisk, grunduddannelse bach.","Humanistisk-teologisk, grunduddannelse bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5661,EDU,audd,5661,"HA sprog, bach.","HA sprog, bach.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5662,EDU,audd,5662,"Interpret, cand.merc.","Interpret, cand.merc.",,CSV:EDU_audd,medium,danish,,
EDU_audd_4971,EDU,audd,4971,"Engros, kontor all round","Engros, kontor all round",,CSV:EDU_audd,medium,danish,,
EDU_audd_4510,EDU,audd,4510,Beklædningsoperatør,Beklædningsoperatør,,CSV:EDU_audd,medium,danish,,
EDU_audd_4053,EDU,audd,4053,Konfektionsassistent,Konfektionsassistent,,CSV:EDU_audd,medium,danish,,
EDU_audd_4037,EDU,audd,4037,Produktudvikler,Produktudvikler,,CSV:EDU_audd,medium,danish,,
EDU_audd_4168,EDU,audd,4168,Hotel- og fritidsassistent,Hotel- og fritidsassistent,,CSV:EDU_audd,medium,danish,,
EDU_audd_4247,EDU,audd,4247,Flymekaniker,Flymekaniker,,CSV:EDU_audd,medium,danish,,
EDU_audd_7139,EDU,audd,7139,"Klinisk sygepleje, cand.cur.","Klinisk sygepleje, cand.cur.",,CSV:EDU_audd,medium,danish,,
EDU_audd_5132,EDU,audd,5132,Installatør,Installatør,,CSV:EDU_audd,medium,danish,,
EDU_audd_1673,EDU,audd,1673,"2. år, studenterkursus matematik-samfundsfag","2. år, studenterkursus matematik-samfundsfag",,CSV:EDU_audd,medium,danish,,
EDU_audd_5591,EDU,audd,5591,"Erhvervsspr.-internat. erhvervskomm, engelsk, cand.ling.merc.","Erhvervsspr.-internat. erhvervskomm, engelsk, cand.ling.merc.",,CSV:EDU_audd,medium,danish,,
