code,prefix,database,value,description,source,confidence,language
LAB_nace_331030,LAB,nace,331030,NACE industry code: 331030,enhanced_english,medium,english
LAB_nace_331040,LAB,nace,331040,NACE industry code: 331040,enhanced_english,medium,english
LAB_nace_331090,LAB,nace,331090,NACE industry code: 331090,enhanced_english,medium,english
LAB_nace_332010,LAB,nace,332010,NACE industry code: 332010,enhanced_english,medium,english
LAB_nace_332020,LAB,nace,332020,NACE industry code: 332020,enhanced_english,medium,english
LAB_nace_332030,LAB,nace,332030,NACE industry code: 332030,enhanced_english,medium,english
LAB_nace_332040,LAB,nace,332040,NACE industry code: 332040,enhanced_english,medium,english
LAB_nace_332090,LAB,nace,332090,NACE industry code: 332090,enhanced_english,medium,english
LAB_nace_333000,LAB,nace,333000,NACE industry code: 333000,enhanced_english,medium,english
LAB_nace_334010,LAB,nace,334010,NACE industry code: 334010,enhanced_english,medium,english
LAB_nace_334020,LAB,nace,334020,NACE industry code: 334020,enhanced_english,medium,english
LAB_nace_334090,LAB,nace,334090,NACE industry code: 334090,enhanced_english,medium,english
LAB_nace_335000,LAB,nace,335000,NACE industry code: 335000,enhanced_english,medium,english
LAB_nace_341000,LAB,nace,341000,NACE industry code: 341000,enhanced_english,medium,english
LAB_nace_342000,LAB,nace,342000,NACE industry code: 342000,enhanced_english,medium,english
LAB_nace_343000,LAB,nace,343000,NACE industry code: 343000,enhanced_english,medium,english
LAB_nace_351100,LAB,nace,351100,NACE industry code: 351100,enhanced_english,medium,english
LAB_nace_351200,LAB,nace,351200,NACE industry code: 351200,enhanced_english,medium,english
LAB_nace_352000,LAB,nace,352000,NACE industry code: 352000,enhanced_english,medium,english
LAB_nace_353000,LAB,nace,353000,NACE industry code: 353000,enhanced_english,medium,english
LAB_nace_354100,LAB,nace,354100,NACE industry code: 354100,enhanced_english,medium,english
LAB_nace_354200,LAB,nace,354200,NACE industry code: 354200,enhanced_english,medium,english
LAB_nace_354300,LAB,nace,354300,NACE industry code: 354300,enhanced_english,medium,english
LAB_nace_355000,LAB,nace,355000,NACE industry code: 355000,enhanced_english,medium,english
LAB_nace_361110,LAB,nace,361110,NACE industry code: 361110,enhanced_english,medium,english
LAB_nace_361120,LAB,nace,361120,NACE industry code: 361120,enhanced_english,medium,english
LAB_nace_361200,LAB,nace,361200,NACE industry code: 361200,enhanced_english,medium,english
LAB_nace_361300,LAB,nace,361300,NACE industry code: 361300,enhanced_english,medium,english
LAB_nace_361410,LAB,nace,361410,NACE industry code: 361410,enhanced_english,medium,english
LAB_nace_361490,LAB,nace,361490,NACE industry code: 361490,enhanced_english,medium,english
LAB_nace_361500,LAB,nace,361500,NACE industry code: 361500,enhanced_english,medium,english
LAB_nace_362100,LAB,nace,362100,NACE industry code: 362100,enhanced_english,medium,english
LAB_nace_362210,LAB,nace,362210,NACE industry code: 362210,enhanced_english,medium,english
LAB_nace_362220,LAB,nace,362220,NACE industry code: 362220,enhanced_english,medium,english
LAB_nace_363000,LAB,nace,363000,NACE industry code: 363000,enhanced_english,medium,english
LAB_nace_364000,LAB,nace,364000,NACE industry code: 364000,enhanced_english,medium,english
LAB_nace_365000,LAB,nace,365000,NACE industry code: 365000,enhanced_english,medium,english
LAB_nace_366100,LAB,nace,366100,NACE industry code: 366100,enhanced_english,medium,english
LAB_nace_366200,LAB,nace,366200,NACE industry code: 366200,enhanced_english,medium,english
LAB_nace_366310,LAB,nace,366310,NACE industry code: 366310,enhanced_english,medium,english
LAB_nace_366390,LAB,nace,366390,NACE industry code: 366390,enhanced_english,medium,english
LAB_nace_371000,LAB,nace,371000,NACE industry code: 371000,enhanced_english,medium,english
LAB_nace_372000,LAB,nace,372000,NACE industry code: 372000,enhanced_english,medium,english
LAB_nace_401000,LAB,nace,401000,NACE industry code: 401000,enhanced_english,medium,english
LAB_nace_401100,LAB,nace,401100,NACE industry code: 401100,enhanced_english,medium,english
LAB_nace_401200,LAB,nace,401200,NACE industry code: 401200,enhanced_english,medium,english
LAB_nace_401300,LAB,nace,401300,NACE industry code: 401300,enhanced_english,medium,english
LAB_nace_402000,LAB,nace,402000,NACE industry code: 402000,enhanced_english,medium,english
LAB_nace_402100,LAB,nace,402100,NACE industry code: 402100,enhanced_english,medium,english
LAB_nace_402200,LAB,nace,402200,NACE industry code: 402200,enhanced_english,medium,english
LAB_nace_403000,LAB,nace,403000,NACE industry code: 403000,enhanced_english,medium,english
LAB_nace_410000,LAB,nace,410000,NACE industry code: 410000,enhanced_english,medium,english
LAB_nace_451100,LAB,nace,451100,NACE industry code: 451100,enhanced_english,medium,english
LAB_nace_451200,LAB,nace,451200,NACE industry code: 451200,enhanced_english,medium,english
LAB_nace_452100,LAB,nace,452100,NACE industry code: 452100,enhanced_english,medium,english
LAB_nace_452200,LAB,nace,452200,NACE industry code: 452200,enhanced_english,medium,english
LAB_nace_452510,LAB,nace,452510,NACE industry code: 452510,enhanced_english,medium,english
LAB_nace_452520,LAB,nace,452520,NACE industry code: 452520,enhanced_english,medium,english
LAB_nace_452530,LAB,nace,452530,NACE industry code: 452530,enhanced_english,medium,english
LAB_nace_452540,LAB,nace,452540,NACE industry code: 452540,enhanced_english,medium,english
LAB_nace_452590,LAB,nace,452590,NACE industry code: 452590,enhanced_english,medium,english
LAB_nace_453100,LAB,nace,453100,NACE industry code: 453100,enhanced_english,medium,english
LAB_nace_453200,LAB,nace,453200,NACE industry code: 453200,enhanced_english,medium,english
LAB_nace_453300,LAB,nace,453300,NACE industry code: 453300,enhanced_english,medium,english
LAB_nace_454100,LAB,nace,454100,NACE industry code: 454100,enhanced_english,medium,english
LAB_nace_454200,LAB,nace,454200,NACE industry code: 454200,enhanced_english,medium,english
LAB_nace_454310,LAB,nace,454310,NACE industry code: 454310,enhanced_english,medium,english
LAB_nace_454320,LAB,nace,454320,NACE industry code: 454320,enhanced_english,medium,english
LAB_nace_454410,LAB,nace,454410,NACE industry code: 454410,enhanced_english,medium,english
LAB_nace_454420,LAB,nace,454420,NACE industry code: 454420,enhanced_english,medium,english
LAB_nace_454500,LAB,nace,454500,NACE industry code: 454500,enhanced_english,medium,english
LAB_nace_455000,LAB,nace,455000,NACE industry code: 455000,enhanced_english,medium,english
LAB_nace_50100,LAB,nace,50100,NACE industry code: 50100,enhanced_english,medium,english
LAB_nace_501010,LAB,nace,501010,NACE industry code: 501010,enhanced_english,medium,english
LAB_nace_501020,LAB,nace,501020,NACE industry code: 501020,enhanced_english,medium,english
LAB_nace_501030,LAB,nace,501030,NACE industry code: 501030,enhanced_english,medium,english
LAB_nace_50200,LAB,nace,50200,NACE industry code: 50200,enhanced_english,medium,english
LAB_nace_502010,LAB,nace,502010,NACE industry code: 502010,enhanced_english,medium,english
LAB_nace_502020,LAB,nace,502020,NACE industry code: 502020,enhanced_english,medium,english
LAB_nace_502030,LAB,nace,502030,NACE industry code: 502030,enhanced_english,medium,english
LAB_nace_502040,LAB,nace,502040,NACE industry code: 502040,enhanced_english,medium,english
LAB_nace_502050,LAB,nace,502050,NACE industry code: 502050,enhanced_english,medium,english
LAB_nace_502060,LAB,nace,502060,NACE industry code: 502060,enhanced_english,medium,english
LAB_nace_502090,LAB,nace,502090,NACE industry code: 502090,enhanced_english,medium,english
LAB_nace_503010,LAB,nace,503010,NACE industry code: 503010,enhanced_english,medium,english
LAB_nace_503020,LAB,nace,503020,NACE industry code: 503020,enhanced_english,medium,english
LAB_nace_504000,LAB,nace,504000,NACE industry code: 504000,enhanced_english,medium,english
LAB_nace_505010,LAB,nace,505010,NACE industry code: 505010,enhanced_english,medium,english
LAB_nace_505020,LAB,nace,505020,NACE industry code: 505020,enhanced_english,medium,english
LAB_nace_511100,LAB,nace,511100,NACE industry code: 511100,enhanced_english,medium,english
LAB_nace_511200,LAB,nace,511200,NACE industry code: 511200,enhanced_english,medium,english
LAB_nace_511300,LAB,nace,511300,NACE industry code: 511300,enhanced_english,medium,english
LAB_nace_511400,LAB,nace,511400,NACE industry code: 511400,enhanced_english,medium,english
LAB_nace_511500,LAB,nace,511500,NACE industry code: 511500,enhanced_english,medium,english
LAB_nace_511600,LAB,nace,511600,NACE industry code: 511600,enhanced_english,medium,english
LAB_nace_511710,LAB,nace,511710,NACE industry code: 511710,enhanced_english,medium,english
LAB_nace_511790,LAB,nace,511790,NACE industry code: 511790,enhanced_english,medium,english
LAB_nace_511800,LAB,nace,511800,NACE industry code: 511800,enhanced_english,medium,english
LAB_nace_511900,LAB,nace,511900,NACE industry code: 511900,enhanced_english,medium,english
LAB_nace_512100,LAB,nace,512100,NACE industry code: 512100,enhanced_english,medium,english
LAB_nace_512200,LAB,nace,512200,NACE industry code: 512200,enhanced_english,medium,english
LAB_nace_512300,LAB,nace,512300,NACE industry code: 512300,enhanced_english,medium,english
LAB_nace_512400,LAB,nace,512400,NACE industry code: 512400,enhanced_english,medium,english
LAB_nace_513100,LAB,nace,513100,NACE industry code: 513100,enhanced_english,medium,english
LAB_nace_513200,LAB,nace,513200,NACE industry code: 513200,enhanced_english,medium,english
LAB_nace_513300,LAB,nace,513300,NACE industry code: 513300,enhanced_english,medium,english
LAB_nace_513410,LAB,nace,513410,NACE industry code: 513410,enhanced_english,medium,english
LAB_nace_513420,LAB,nace,513420,NACE industry code: 513420,enhanced_english,medium,english
LAB_nace_513490,LAB,nace,513490,NACE industry code: 513490,enhanced_english,medium,english
LAB_nace_513500,LAB,nace,513500,NACE industry code: 513500,enhanced_english,medium,english
LAB_nace_513600,LAB,nace,513600,NACE industry code: 513600,enhanced_english,medium,english
LAB_nace_513700,LAB,nace,513700,NACE industry code: 513700,enhanced_english,medium,english
LAB_nace_513810,LAB,nace,513810,NACE industry code: 513810,enhanced_english,medium,english
LAB_nace_513820,LAB,nace,513820,NACE industry code: 513820,enhanced_english,medium,english
LAB_nace_513830,LAB,nace,513830,NACE industry code: 513830,enhanced_english,medium,english
LAB_nace_513890,LAB,nace,513890,NACE industry code: 513890,enhanced_english,medium,english
LAB_nace_513900,LAB,nace,513900,NACE industry code: 513900,enhanced_english,medium,english
LAB_nace_514100,LAB,nace,514100,NACE industry code: 514100,enhanced_english,medium,english
LAB_nace_514210,LAB,nace,514210,NACE industry code: 514210,enhanced_english,medium,english
LAB_nace_514220,LAB,nace,514220,NACE industry code: 514220,enhanced_english,medium,english
LAB_nace_514310,LAB,nace,514310,NACE industry code: 514310,enhanced_english,medium,english
LAB_nace_514320,LAB,nace,514320,NACE industry code: 514320,enhanced_english,medium,english
LAB_nace_514330,LAB,nace,514330,NACE industry code: 514330,enhanced_english,medium,english
LAB_nace_514340,LAB,nace,514340,NACE industry code: 514340,enhanced_english,medium,english
LAB_nace_514410,LAB,nace,514410,NACE industry code: 514410,enhanced_english,medium,english
LAB_nace_514420,LAB,nace,514420,NACE industry code: 514420,enhanced_english,medium,english
LAB_nace_514500,LAB,nace,514500,NACE industry code: 514500,enhanced_english,medium,english
LAB_nace_514610,LAB,nace,514610,NACE industry code: 514610,enhanced_english,medium,english
LAB_nace_514620,LAB,nace,514620,NACE industry code: 514620,enhanced_english,medium,english
LAB_nace_514705,LAB,nace,514705,NACE industry code: 514705,enhanced_english,medium,english
LAB_nace_514710,LAB,nace,514710,NACE industry code: 514710,enhanced_english,medium,english
LAB_nace_514715,LAB,nace,514715,NACE industry code: 514715,enhanced_english,medium,english
LAB_nace_514720,LAB,nace,514720,NACE industry code: 514720,enhanced_english,medium,english
LAB_nace_514725,LAB,nace,514725,NACE industry code: 514725,enhanced_english,medium,english
LAB_nace_514730,LAB,nace,514730,NACE industry code: 514730,enhanced_english,medium,english
LAB_nace_514735,LAB,nace,514735,NACE industry code: 514735,enhanced_english,medium,english
LAB_nace_514740,LAB,nace,514740,NACE industry code: 514740,enhanced_english,medium,english
LAB_nace_514745,LAB,nace,514745,NACE industry code: 514745,enhanced_english,medium,english
LAB_nace_514750,LAB,nace,514750,NACE industry code: 514750,enhanced_english,medium,english
LAB_nace_514790,LAB,nace,514790,NACE industry code: 514790,enhanced_english,medium,english
LAB_nace_515100,LAB,nace,515100,NACE industry code: 515100,enhanced_english,medium,english
LAB_nace_515200,LAB,nace,515200,NACE industry code: 515200,enhanced_english,medium,english
LAB_nace_515310,LAB,nace,515310,NACE industry code: 515310,enhanced_english,medium,english
LAB_nace_515320,LAB,nace,515320,NACE industry code: 515320,enhanced_english,medium,english
LAB_nace_515400,LAB,nace,515400,NACE industry code: 515400,enhanced_english,medium,english
LAB_nace_515500,LAB,nace,515500,NACE industry code: 515500,enhanced_english,medium,english
LAB_nace_515610,LAB,nace,515610,NACE industry code: 515610,enhanced_english,medium,english
LAB_nace_515690,LAB,nace,515690,NACE industry code: 515690,enhanced_english,medium,english
LAB_nace_515700,LAB,nace,515700,NACE industry code: 515700,enhanced_english,medium,english
LAB_nace_516100,LAB,nace,516100,NACE industry code: 516100,enhanced_english,medium,english
LAB_nace_516200,LAB,nace,516200,NACE industry code: 516200,enhanced_english,medium,english
LAB_nace_516300,LAB,nace,516300,NACE industry code: 516300,enhanced_english,medium,english
LAB_nace_516410,LAB,nace,516410,NACE industry code: 516410,enhanced_english,medium,english
LAB_nace_516420,LAB,nace,516420,NACE industry code: 516420,enhanced_english,medium,english
LAB_nace_516510,LAB,nace,516510,NACE industry code: 516510,enhanced_english,medium,english
LAB_nace_516520,LAB,nace,516520,NACE industry code: 516520,enhanced_english,medium,english
LAB_nace_516590,LAB,nace,516590,NACE industry code: 516590,enhanced_english,medium,english
LAB_nace_516600,LAB,nace,516600,NACE industry code: 516600,enhanced_english,medium,english
LAB_nace_517000,LAB,nace,517000,NACE industry code: 517000,enhanced_english,medium,english
LAB_nace_518100,LAB,nace,518100,NACE industry code: 518100,enhanced_english,medium,english
LAB_nace_518200,LAB,nace,518200,NACE industry code: 518200,enhanced_english,medium,english
LAB_nace_518300,LAB,nace,518300,NACE industry code: 518300,enhanced_english,medium,english
LAB_nace_518410,LAB,nace,518410,NACE industry code: 518410,enhanced_english,medium,english
LAB_nace_518420,LAB,nace,518420,NACE industry code: 518420,enhanced_english,medium,english
LAB_nace_518500,LAB,nace,518500,NACE industry code: 518500,enhanced_english,medium,english
LAB_nace_518600,LAB,nace,518600,NACE industry code: 518600,enhanced_english,medium,english
LAB_nace_518710,LAB,nace,518710,NACE industry code: 518710,enhanced_english,medium,english
LAB_nace_518790,LAB,nace,518790,NACE industry code: 518790,enhanced_english,medium,english
LAB_nace_518800,LAB,nace,518800,NACE industry code: 518800,enhanced_english,medium,english
LAB_nace_519000,LAB,nace,519000,NACE industry code: 519000,enhanced_english,medium,english
LAB_nace_521110,LAB,nace,521110,NACE industry code: 521110,enhanced_english,medium,english
LAB_nace_521120,LAB,nace,521120,NACE industry code: 521120,enhanced_english,medium,english
LAB_nace_521130,LAB,nace,521130,NACE industry code: 521130,enhanced_english,medium,english
LAB_nace_521140,LAB,nace,521140,NACE industry code: 521140,enhanced_english,medium,english
LAB_nace_521210,LAB,nace,521210,NACE industry code: 521210,enhanced_english,medium,english
LAB_nace_521220,LAB,nace,521220,NACE industry code: 521220,enhanced_english,medium,english
LAB_nace_522100,LAB,nace,522100,NACE industry code: 522100,enhanced_english,medium,english
LAB_nace_522200,LAB,nace,522200,NACE industry code: 522200,enhanced_english,medium,english
LAB_nace_522300,LAB,nace,522300,NACE industry code: 522300,enhanced_english,medium,english
LAB_nace_522400,LAB,nace,522400,NACE industry code: 522400,enhanced_english,medium,english
LAB_nace_522410,LAB,nace,522410,NACE industry code: 522410,enhanced_english,medium,english
LAB_nace_522420,LAB,nace,522420,NACE industry code: 522420,enhanced_english,medium,english
LAB_nace_522500,LAB,nace,522500,NACE industry code: 522500,enhanced_english,medium,english
LAB_nace_522600,LAB,nace,522600,NACE industry code: 522600,enhanced_english,medium,english
LAB_nace_522710,LAB,nace,522710,NACE industry code: 522710,enhanced_english,medium,english
LAB_nace_522720,LAB,nace,522720,NACE industry code: 522720,enhanced_english,medium,english
LAB_nace_522730,LAB,nace,522730,NACE industry code: 522730,enhanced_english,medium,english
LAB_nace_522790,LAB,nace,522790,NACE industry code: 522790,enhanced_english,medium,english
LAB_nace_523100,LAB,nace,523100,NACE industry code: 523100,enhanced_english,medium,english
LAB_nace_523200,LAB,nace,523200,NACE industry code: 523200,enhanced_english,medium,english
LAB_nace_523310,LAB,nace,523310,NACE industry code: 523310,enhanced_english,medium,english
LAB_nace_523320,LAB,nace,523320,NACE industry code: 523320,enhanced_english,medium,english
LAB_nace_524100,LAB,nace,524100,NACE industry code: 524100,enhanced_english,medium,english
LAB_nace_524210,LAB,nace,524210,NACE industry code: 524210,enhanced_english,medium,english
LAB_nace_524220,LAB,nace,524220,NACE industry code: 524220,enhanced_english,medium,english
LAB_nace_524230,LAB,nace,524230,NACE industry code: 524230,enhanced_english,medium,english
LAB_nace_524240,LAB,nace,524240,NACE industry code: 524240,enhanced_english,medium,english
LAB_nace_524310,LAB,nace,524310,NACE industry code: 524310,enhanced_english,medium,english
LAB_nace_524320,LAB,nace,524320,NACE industry code: 524320,enhanced_english,medium,english
LAB_nace_524410,LAB,nace,524410,NACE industry code: 524410,enhanced_english,medium,english
LAB_nace_524420,LAB,nace,524420,NACE industry code: 524420,enhanced_english,medium,english
LAB_nace_524430,LAB,nace,524430,NACE industry code: 524430,enhanced_english,medium,english
LAB_nace_524440,LAB,nace,524440,NACE industry code: 524440,enhanced_english,medium,english
LAB_nace_524450,LAB,nace,524450,NACE industry code: 524450,enhanced_english,medium,english
LAB_nace_524510,LAB,nace,524510,NACE industry code: 524510,enhanced_english,medium,english
LAB_nace_524520,LAB,nace,524520,NACE industry code: 524520,enhanced_english,medium,english
LAB_nace_524530,LAB,nace,524530,NACE industry code: 524530,enhanced_english,medium,english
LAB_nace_524540,LAB,nace,524540,NACE industry code: 524540,enhanced_english,medium,english
LAB_nace_524610,LAB,nace,524610,NACE industry code: 524610,enhanced_english,medium,english
LAB_nace_524620,LAB,nace,524620,NACE industry code: 524620,enhanced_english,medium,english
LAB_nace_524630,LAB,nace,524630,NACE industry code: 524630,enhanced_english,medium,english
LAB_nace_524700,LAB,nace,524700,NACE industry code: 524700,enhanced_english,medium,english
LAB_nace_524801,LAB,nace,524801,NACE industry code: 524801,enhanced_english,medium,english
LAB_nace_524805,LAB,nace,524805,NACE industry code: 524805,enhanced_english,medium,english
LAB_nace_524810,LAB,nace,524810,NACE industry code: 524810,enhanced_english,medium,english
LAB_nace_524815,LAB,nace,524815,NACE industry code: 524815,enhanced_english,medium,english
LAB_nace_524820,LAB,nace,524820,NACE industry code: 524820,enhanced_english,medium,english
LAB_nace_524825,LAB,nace,524825,NACE industry code: 524825,enhanced_english,medium,english
LAB_nace_524830,LAB,nace,524830,NACE industry code: 524830,enhanced_english,medium,english
LAB_nace_524835,LAB,nace,524835,NACE industry code: 524835,enhanced_english,medium,english
LAB_nace_524840,LAB,nace,524840,NACE industry code: 524840,enhanced_english,medium,english
LAB_nace_524845,LAB,nace,524845,NACE industry code: 524845,enhanced_english,medium,english
LAB_nace_524850,LAB,nace,524850,NACE industry code: 524850,enhanced_english,medium,english
LAB_nace_524855,LAB,nace,524855,NACE industry code: 524855,enhanced_english,medium,english
LAB_nace_524860,LAB,nace,524860,NACE industry code: 524860,enhanced_english,medium,english
LAB_nace_524865,LAB,nace,524865,NACE industry code: 524865,enhanced_english,medium,english
LAB_nace_524866,LAB,nace,524866,NACE industry code: 524866,enhanced_english,medium,english
LAB_nace_524867,LAB,nace,524867,NACE industry code: 524867,enhanced_english,medium,english
LAB_nace_524870,LAB,nace,524870,NACE industry code: 524870,enhanced_english,medium,english
LAB_nace_524875,LAB,nace,524875,NACE industry code: 524875,enhanced_english,medium,english
LAB_nace_524880,LAB,nace,524880,NACE industry code: 524880,enhanced_english,medium,english
LAB_nace_524885,LAB,nace,524885,NACE industry code: 524885,enhanced_english,medium,english
LAB_nace_524890,LAB,nace,524890,NACE industry code: 524890,enhanced_english,medium,english
LAB_nace_524895,LAB,nace,524895,NACE industry code: 524895,enhanced_english,medium,english
LAB_nace_524899,LAB,nace,524899,NACE industry code: 524899,enhanced_english,medium,english
LAB_nace_525010,LAB,nace,525010,NACE industry code: 525010,enhanced_english,medium,english
LAB_nace_525020,LAB,nace,525020,NACE industry code: 525020,enhanced_english,medium,english
LAB_nace_525090,LAB,nace,525090,NACE industry code: 525090,enhanced_english,medium,english
LAB_nace_526100,LAB,nace,526100,NACE industry code: 526100,enhanced_english,medium,english
LAB_nace_526210,LAB,nace,526210,NACE industry code: 526210,enhanced_english,medium,english
LAB_nace_526290,LAB,nace,526290,NACE industry code: 526290,enhanced_english,medium,english
LAB_nace_526300,LAB,nace,526300,NACE industry code: 526300,enhanced_english,medium,english
LAB_nace_527100,LAB,nace,527100,NACE industry code: 527100,enhanced_english,medium,english
LAB_nace_527210,LAB,nace,527210,NACE industry code: 527210,enhanced_english,medium,english
LAB_nace_527220,LAB,nace,527220,NACE industry code: 527220,enhanced_english,medium,english
LAB_nace_527300,LAB,nace,527300,NACE industry code: 527300,enhanced_english,medium,english
LAB_nace_527410,LAB,nace,527410,NACE industry code: 527410,enhanced_english,medium,english
LAB_nace_527420,LAB,nace,527420,NACE industry code: 527420,enhanced_english,medium,english
LAB_nace_527490,LAB,nace,527490,NACE industry code: 527490,enhanced_english,medium,english
LAB_nace_551010,LAB,nace,551010,NACE industry code: 551010,enhanced_english,medium,english
LAB_nace_551020,LAB,nace,551020,NACE industry code: 551020,enhanced_english,medium,english
LAB_nace_551110,LAB,nace,551110,NACE industry code: 551110,enhanced_english,medium,english
LAB_nace_551120,LAB,nace,551120,NACE industry code: 551120,enhanced_english,medium,english
LAB_nace_551200,LAB,nace,551200,NACE industry code: 551200,enhanced_english,medium,english
LAB_nace_552100,LAB,nace,552100,NACE industry code: 552100,enhanced_english,medium,english
LAB_nace_552200,LAB,nace,552200,NACE industry code: 552200,enhanced_english,medium,english
LAB_nace_552310,LAB,nace,552310,NACE industry code: 552310,enhanced_english,medium,english
LAB_nace_552390,LAB,nace,552390,NACE industry code: 552390,enhanced_english,medium,english
LAB_nace_553010,LAB,nace,553010,NACE industry code: 553010,enhanced_english,medium,english
LAB_nace_553020,LAB,nace,553020,NACE industry code: 553020,enhanced_english,medium,english
LAB_nace_553090,LAB,nace,553090,NACE industry code: 553090,enhanced_english,medium,english
LAB_nace_554010,LAB,nace,554010,NACE industry code: 554010,enhanced_english,medium,english
LAB_nace_554020,LAB,nace,554020,NACE industry code: 554020,enhanced_english,medium,english
LAB_nace_554090,LAB,nace,554090,NACE industry code: 554090,enhanced_english,medium,english
LAB_nace_555100,LAB,nace,555100,NACE industry code: 555100,enhanced_english,medium,english
LAB_nace_555200,LAB,nace,555200,NACE industry code: 555200,enhanced_english,medium,english
LAB_nace_601000,LAB,nace,601000,NACE industry code: 601000,enhanced_english,medium,english
LAB_nace_602100,LAB,nace,602100,NACE industry code: 602100,enhanced_english,medium,english
LAB_nace_602110,LAB,nace,602110,NACE industry code: 602110,enhanced_english,medium,english
LAB_nace_602120,LAB,nace,602120,NACE industry code: 602120,enhanced_english,medium,english
LAB_nace_602200,LAB,nace,602200,NACE industry code: 602200,enhanced_english,medium,english
LAB_nace_602300,LAB,nace,602300,NACE industry code: 602300,enhanced_english,medium,english
LAB_nace_602410,LAB,nace,602410,NACE industry code: 602410,enhanced_english,medium,english
LAB_nace_602420,LAB,nace,602420,NACE industry code: 602420,enhanced_english,medium,english
LAB_nace_603000,LAB,nace,603000,NACE industry code: 603000,enhanced_english,medium,english
LAB_nace_611010,LAB,nace,611010,NACE industry code: 611010,enhanced_english,medium,english
LAB_nace_611020,LAB,nace,611020,NACE industry code: 611020,enhanced_english,medium,english
LAB_nace_612000,LAB,nace,612000,NACE industry code: 612000,enhanced_english,medium,english
LAB_nace_621000,LAB,nace,621000,NACE industry code: 621000,enhanced_english,medium,english
LAB_nace_622010,LAB,nace,622010,NACE industry code: 622010,enhanced_english,medium,english
LAB_nace_622020,LAB,nace,622020,NACE industry code: 622020,enhanced_english,medium,english
LAB_nace_622030,LAB,nace,622030,NACE industry code: 622030,enhanced_english,medium,english
LAB_nace_623000,LAB,nace,623000,NACE industry code: 623000,enhanced_english,medium,english
LAB_nace_631100,LAB,nace,631100,NACE industry code: 631100,enhanced_english,medium,english
LAB_nace_631200,LAB,nace,631200,NACE industry code: 631200,enhanced_english,medium,english
LAB_nace_632110,LAB,nace,632110,NACE industry code: 632110,enhanced_english,medium,english
LAB_nace_632120,LAB,nace,632120,NACE industry code: 632120,enhanced_english,medium,english
LAB_nace_632130,LAB,nace,632130,NACE industry code: 632130,enhanced_english,medium,english
LAB_nace_632210,LAB,nace,632210,NACE industry code: 632210,enhanced_english,medium,english
LAB_nace_632220,LAB,nace,632220,NACE industry code: 632220,enhanced_english,medium,english
LAB_nace_632230,LAB,nace,632230,NACE industry code: 632230,enhanced_english,medium,english
LAB_nace_632240,LAB,nace,632240,NACE industry code: 632240,enhanced_english,medium,english
LAB_nace_632300,LAB,nace,632300,NACE industry code: 632300,enhanced_english,medium,english
LAB_nace_633010,LAB,nace,633010,NACE industry code: 633010,enhanced_english,medium,english
LAB_nace_633020,LAB,nace,633020,NACE industry code: 633020,enhanced_english,medium,english
LAB_nace_633030,LAB,nace,633030,NACE industry code: 633030,enhanced_english,medium,english
LAB_nace_633040,LAB,nace,633040,NACE industry code: 633040,enhanced_english,medium,english
LAB_nace_634010,LAB,nace,634010,NACE industry code: 634010,enhanced_english,medium,english
LAB_nace_634020,LAB,nace,634020,NACE industry code: 634020,enhanced_english,medium,english
LAB_nace_634030,LAB,nace,634030,NACE industry code: 634030,enhanced_english,medium,english
LAB_nace_634090,LAB,nace,634090,NACE industry code: 634090,enhanced_english,medium,english
LAB_nace_641100,LAB,nace,641100,NACE industry code: 641100,enhanced_english,medium,english
LAB_nace_641200,LAB,nace,641200,NACE industry code: 641200,enhanced_english,medium,english
LAB_nace_642000,LAB,nace,642000,NACE industry code: 642000,enhanced_english,medium,english
LAB_nace_642010,LAB,nace,642010,NACE industry code: 642010,enhanced_english,medium,english
LAB_nace_642020,LAB,nace,642020,NACE industry code: 642020,enhanced_english,medium,english
LAB_nace_642030,LAB,nace,642030,NACE industry code: 642030,enhanced_english,medium,english
LAB_nace_642040,LAB,nace,642040,NACE industry code: 642040,enhanced_english,medium,english
LAB_nace_651100,LAB,nace,651100,NACE industry code: 651100,enhanced_english,medium,english
LAB_nace_651200,LAB,nace,651200,NACE industry code: 651200,enhanced_english,medium,english
LAB_nace_652100,LAB,nace,652100,NACE industry code: 652100,enhanced_english,medium,english
LAB_nace_652210,LAB,nace,652210,NACE industry code: 652210,enhanced_english,medium,english
LAB_nace_652220,LAB,nace,652220,NACE industry code: 652220,enhanced_english,medium,english
LAB_nace_652230,LAB,nace,652230,NACE industry code: 652230,enhanced_english,medium,english
LAB_nace_652240,LAB,nace,652240,NACE industry code: 652240,enhanced_english,medium,english
LAB_nace_652250,LAB,nace,652250,NACE industry code: 652250,enhanced_english,medium,english
LAB_nace_652260,LAB,nace,652260,NACE industry code: 652260,enhanced_english,medium,english
LAB_nace_652290,LAB,nace,652290,NACE industry code: 652290,enhanced_english,medium,english
LAB_nace_652295,LAB,nace,652295,NACE industry code: 652295,enhanced_english,medium,english
LAB_nace_652310,LAB,nace,652310,NACE industry code: 652310,enhanced_english,medium,english
LAB_nace_652315,LAB,nace,652315,NACE industry code: 652315,enhanced_english,medium,english
LAB_nace_652320,LAB,nace,652320,NACE industry code: 652320,enhanced_english,medium,english
LAB_nace_652325,LAB,nace,652325,NACE industry code: 652325,enhanced_english,medium,english
LAB_nace_652330,LAB,nace,652330,NACE industry code: 652330,enhanced_english,medium,english
LAB_nace_652340,LAB,nace,652340,NACE industry code: 652340,enhanced_english,medium,english
