code,prefix,database,value,description,description_da,description_en,source,confidence,language,parent_code,hierarchy_level
LAB_db07_21000,LAB,db07,21000,Industry code 21000 (DB07),,Industry code 21000 (DB07),none|generated,medium,danish,LAB_db07_2100,subclass
LAB_db07_331100,LAB,db07,331100,"Reparation af jern- og metalvarer, maskiner og udstyr (via 331)","Reparation af jern- og metalvarer, maskiner og udstyr (via 331)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_33110,detail
LAB_db07_390000,LAB,db07,390000,Rensning af jord og grundvand og anden form for forureningsbekæmpelse (via 390),Rensning af jord og grundvand og anden form for forureningsbekæmpelse (via 390),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_39000,detail
LAB_db07_283000,LAB,db07,283000,Fremstilling af landbrugs- og skovbrugsmaskiner (via 283),Fremstilling af landbrugs- og skovbrugsmaskiner (via 283),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_28300,detail
LAB_db07_872020,LAB,db07,872020,"Institutionsophold for psykisk handicappede, psykisk syge og stofmisbrugere (via 872)","Institutionsophold for psykisk handicappede, psykisk syge og stofmisbrugere (via 872)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_87202,detail
LAB_db07_862300,LAB,db07,862300,Praktiserende læger og tandlæger (via 862),Praktiserende læger og tandlæger (via 862),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_86230,detail
LAB_db07_511010,LAB,db07,511010,Lufttransport af passagerer (via 511),Lufttransport af passagerer (via 511),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_51101,detail
LAB_db07_465100,LAB,db07,465100,Engroshandel med informations- og kommunikationsudstyr (via 465),Engroshandel med informations- og kommunikationsudstyr (via 465),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46510,detail
LAB_db07_370000,LAB,db07,370000,Opsamling og behandling af spildevand (via 370),Opsamling og behandling af spildevand (via 370),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_37000,detail
LAB_db07_310900,LAB,db07,310900,Fremstilling af møbler (via 310),Fremstilling af møbler (via 310),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_31090,detail
LAB_db07_11900,LAB,db07,11900,Industry code 11900 (DB07),,Industry code 11900 (DB07),none|generated,medium,danish,LAB_db07_1190,subclass
LAB_db07_642020,LAB,db07,642020,Holdingselskabers virksomhed (via 642),Holdingselskabers virksomhed (via 642),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_64202,detail
LAB_db07_282200,LAB,db07,282200,Fremstilling af øvrige maskiner til generelle formål (via 282),Fremstilling af øvrige maskiner til generelle formål (via 282),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_28220,detail
LAB_db07_941200,LAB,db07,941200,Erhvervs- og arbejdsgiverorganisationer samt faglige sammenslutninger (via 941),Erhvervs- og arbejdsgiverorganisationer samt faglige sammenslutninger (via 941),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_94120,detail
LAB_db07_231400,LAB,db07,231400,Fremstilling af glas og glasprodukter (via 231),Fremstilling af glas og glasprodukter (via 231),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_23140,detail
LAB_db07_712020,LAB,db07,712020,Teknisk afprøvning og analyse (via 712),Teknisk afprøvning og analyse (via 712),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_71202,detail
LAB_db07_221900,LAB,db07,221900,Fremstilling af gummiprodukter (via 221),Fremstilling af gummiprodukter (via 221),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_22190,detail
LAB_db07_855200,LAB,db07,855200,Anden undervisning (via 855),Anden undervisning (via 855),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_85520,detail
LAB_db07_110500,LAB,db07,110500,Fremstilling af drikkevarer (via 110),Fremstilling af drikkevarer (via 110),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_11050,detail
LAB_db07_205900,LAB,db07,205900,Fremstilling af andre kemiske produkter (via 205),Fremstilling af andre kemiske produkter (via 205),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_20590,detail
LAB_db07_108200,LAB,db07,108200,Fremstilling af andre fødevarer (via 108),Fremstilling af andre fødevarer (via 108),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_10820,detail
LAB_db07_522300,LAB,db07,522300,Anden hjælpevirksomhed i forbindelse med transport (via 522),Anden hjælpevirksomhed i forbindelse med transport (via 522),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_52230,detail
LAB_db07_741010,LAB,db07,741010,Specialiseret designarbejde (via 741),Specialiseret designarbejde (via 741),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_74101,detail
LAB_db07_477300,LAB,db07,477300,Detailhandel med andre varer i specialforretninger (via 477),Detailhandel med andre varer i specialforretninger (via 477),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_47730,detail
LAB_db07_464990,LAB,db07,464990,Engroshandel med husholdningsartikler (via 464),Engroshandel med husholdningsartikler (via 464),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46499,detail
LAB_db07_464310,LAB,db07,464310,Engroshandel med husholdningsartikler (via 464),Engroshandel med husholdningsartikler (via 464),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46431,detail
LAB_db07_749090,LAB,db07,749090,"Andre liberale, videnskabelige og tekniske tjenesteydelser i.a.n. (via 749)","Andre liberale, videnskabelige og tekniske tjenesteydelser i.a.n. (via 749)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_74909,detail
LAB_db07_712090,LAB,db07,712090,Teknisk afprøvning og analyse (via 712),Teknisk afprøvning og analyse (via 712),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_71209,detail
LAB_db07_522210,LAB,db07,522210,Anden hjælpevirksomhed i forbindelse med transport (via 522),Anden hjælpevirksomhed i forbindelse med transport (via 522),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_52221,detail
LAB_db07_15000,LAB,db07,15000,Industry code 15000 (DB07),,Industry code 15000 (DB07),none|generated,medium,danish,LAB_db07_1500,subclass
LAB_db07_463420,LAB,db07,463420,"Engroshandel med føde-, drikke- og tobaksvarer (via 463)","Engroshandel med føde-, drikke- og tobaksvarer (via 463)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46342,detail
LAB_db07_107200,LAB,db07,107200,Fremstilling af bageri- og dejprodukter (via 107),Fremstilling af bageri- og dejprodukter (via 107),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_10720,detail
LAB_db07_266010,LAB,db07,266010,Fremstilling af bestrålingsudstyr og elektromedicinsk og elektroterapeutisk udstyr (via 266),Fremstilling af bestrålingsudstyr og elektromedicinsk og elektroterapeutisk udstyr (via 266),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_26601,detail
LAB_db07_900120,LAB,db07,900120,"Kreative aktiviteter, kunst og forlystelser (via 900)","Kreative aktiviteter, kunst og forlystelser (via 900)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_90012,detail
LAB_db07_631100,LAB,db07,631100,"Databehandling, webhosting og lignende serviceydelser; webportaler (via 631)","Databehandling, webhosting og lignende serviceydelser; webportaler (via 631)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_63110,detail
LAB_db07_551020,LAB,db07,551020,Hoteller og lignende overnatningsfaciliteter (via 551),Hoteller og lignende overnatningsfaciliteter (via 551),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_55102,detail
LAB_db07_331200,LAB,db07,331200,"Reparation af jern- og metalvarer, maskiner og udstyr (via 331)","Reparation af jern- og metalvarer, maskiner og udstyr (via 331)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_33120,detail
LAB_db07_466200,LAB,db07,466200,"Engroshandel med andre maskiner, andet udstyr og tilbehør (via 466)","Engroshandel med andre maskiner, andet udstyr og tilbehør (via 466)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46620,detail
LAB_db07_431200,LAB,db07,431200,Nedrivning og forberedende byggepladsarbejder (via 431),Nedrivning og forberedende byggepladsarbejder (via 431),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_43120,detail
LAB_db07_110100,LAB,db07,110100,Fremstilling af drikkevarer (via 110),Fremstilling af drikkevarer (via 110),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_11010,detail
LAB_db07_952100,LAB,db07,952100,Reparation af varer til personligt brug og husholdningsbrug (via 952),Reparation af varer til personligt brug og husholdningsbrug (via 952),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_95210,detail
LAB_db07_279000,LAB,db07,279000,Fremstilling af andet elektrisk udstyr (via 279),Fremstilling af andet elektrisk udstyr (via 279),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_27900,detail
LAB_db07_351400,LAB,db07,351400,Elforsyning (via 351),Elforsyning (via 351),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_35140,detail
LAB_db07_131000,LAB,db07,131000,Forbehandling og spinding af tekstilfibre (via 131),Forbehandling og spinding af tekstilfibre (via 131),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_13100,detail
LAB_db07_284900,LAB,db07,284900,Fremstilling af metalforarbejdningsmaskiner og værktøjsmaskiner (via 284),Fremstilling af metalforarbejdningsmaskiner og værktøjsmaskiner (via 284),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_28490,detail
LAB_db07_464210,LAB,db07,464210,Engroshandel med husholdningsartikler (via 464),Engroshandel med husholdningsartikler (via 464),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46421,detail
LAB_db07_203000,LAB,db07,203000,"Fremstilling af maling, lak og lignende overfladebehandlingsmidler, trykfarver samt tætningsmaterialer (via 203)","Fremstilling af maling, lak og lignende overfladebehandlingsmidler, trykfarver samt tætningsmaterialer (via 203)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_20300,detail
LAB_db07_475400,LAB,db07,475400,Detailhandel med husholdningsudstyr i specialforreninger (via 475),Detailhandel med husholdningsudstyr i specialforreninger (via 475),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_47540,detail
LAB_db07_477610,LAB,db07,477610,Detailhandel med andre varer i specialforretninger (via 477),Detailhandel med andre varer i specialforretninger (via 477),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_47761,detail
LAB_db07_14700,LAB,db07,14700,Industry code 14700 (DB07),,Industry code 14700 (DB07),none|generated,medium,danish,LAB_db07_1470,subclass
LAB_db07_360000,LAB,db07,360000,Vandforsyning (via 360),Vandforsyning (via 360),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_36000,detail
LAB_db07_581200,LAB,db07,581200,"Udgivelse af bøger, tidsskrifter og anden udgivervirksomhed (via 581)","Udgivelse af bøger, tidsskrifter og anden udgivervirksomhed (via 581)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_58120,detail
LAB_db07_16100,LAB,db07,16100,Udsavning og høvling af træ (via 161),Udsavning og høvling af træ (via 161),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_1610,subclass
LAB_db07_643030,LAB,db07,643030,"Investeringsforeninger, investeringsselskaber o.l. (via 643)","Investeringsforeninger, investeringsselskaber o.l. (via 643)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_64303,detail
LAB_db07_110700,LAB,db07,110700,Fremstilling af drikkevarer (via 110),Fremstilling af drikkevarer (via 110),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_11070,detail
LAB_db07_321200,LAB,db07,321200,"Fremstilling af smykker, bijouteri, mønter og lignende varer (via 321)","Fremstilling af smykker, bijouteri, mønter og lignende varer (via 321)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_32120,detail
LAB_db07_522120,LAB,db07,522120,Anden hjælpevirksomhed i forbindelse med transport (via 522),Anden hjælpevirksomhed i forbindelse med transport (via 522),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_52212,detail
LAB_db07_310100,LAB,db07,310100,Fremstilling af møbler (via 310),Fremstilling af møbler (via 310),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_31010,detail
LAB_db07_14920,LAB,db07,14920,Industry code 14920 (DB07),,Industry code 14920 (DB07),none|generated,medium,danish,LAB_db07_1492,subclass
LAB_db07_582900,LAB,db07,582900,Udgivelse af software (via 582),Udgivelse af software (via 582),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_58290,detail
LAB_db07_181400,LAB,db07,181400,Trykning og serviceydelser i forbindelse hermed (via 181),Trykning og serviceydelser i forbindelse hermed (via 181),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_18140,detail
LAB_db07_461300,LAB,db07,461300,Agenturhandel (engroshandel på honorar- eller kontraktbasis) (via 461),Agenturhandel (engroshandel på honorar- eller kontraktbasis) (via 461),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46130,detail
LAB_db07_910400,LAB,db07,910400,"Biblioteker, arkiver, museer og anden kulturel virksomhed (via 910)","Biblioteker, arkiver, museer og anden kulturel virksomhed (via 910)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_91040,detail
LAB_db07_467100,LAB,db07,467100,Anden specialiseret engroshandel (via 467),Anden specialiseret engroshandel (via 467),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46710,detail
LAB_db07_522910,LAB,db07,522910,Anden hjælpevirksomhed i forbindelse med transport (via 522),Anden hjælpevirksomhed i forbindelse med transport (via 522),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_52291,detail
LAB_db07_731110,LAB,db07,731110,Reklame (via 731),Reklame (via 731),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_73111,detail
LAB_db07_152000,LAB,db07,152000,Fremstilling af fodtøj (via 152),Fremstilling af fodtøj (via 152),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_15200,detail
LAB_db07_772100,LAB,db07,772100,Udlejning og leasing af varer til personligt brug og husholdningsbrug (via 772),Udlejning og leasing af varer til personligt brug og husholdningsbrug (via 772),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_77210,detail
LAB_db07_931900,LAB,db07,931900,Sport (via 931),Sport (via 931),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_93190,detail
LAB_db07_14610,LAB,db07,14610,Industry code 14610 (DB07),,Industry code 14610 (DB07),none|generated,medium,danish,LAB_db07_1461,subclass
LAB_db07_201600,LAB,db07,201600,"Fremstilling af basiskemikalier, gødningsstoffer og nitrogenprodukter, plast og syntetisk gummi i ubearbejdet form (via 201)","Fremstilling af basiskemikalier, gødningsstoffer og nitrogenprodukter, plast og syntetisk gummi i ubearbejdet form (via 201)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_20160,detail
LAB_db07_383200,LAB,db07,383200,Genbrug (via 383),Genbrug (via 383),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_38320,detail
LAB_db07_612000,LAB,db07,612000,Trådløs telekommunikation (via 612),Trådløs telekommunikation (via 612),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_61200,detail
LAB_db07_464620,LAB,db07,464620,Engroshandel med husholdningsartikler (via 464),Engroshandel med husholdningsartikler (via 464),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46462,detail
LAB_db07_352200,LAB,db07,352200,Gasforsyning (via 352),Gasforsyning (via 352),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_35220,detail
LAB_db07_742000,LAB,db07,742000,Fotografisk virksomhed (via 742),Fotografisk virksomhed (via 742),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_74200,detail
LAB_db07_591110,LAB,db07,591110,"Produktion af film, video- og tv-programmer (via 591)","Produktion af film, video- og tv-programmer (via 591)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_59111,detail
LAB_db07_477620,LAB,db07,477620,Detailhandel med andre varer i specialforretninger (via 477),Detailhandel med andre varer i specialforretninger (via 477),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_47762,detail
LAB_db07_453200,LAB,db07,453200,Salg af reservedele og tilbehør til motorkøretøjer (via 453),Salg af reservedele og tilbehør til motorkøretøjer (via 453),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_45320,detail
LAB_db07_649220,LAB,db07,649220,"Anden finansiel formidling, undtagen forsikring og pensionsforsikring (via 649)","Anden finansiel formidling, undtagen forsikring og pensionsforsikring (via 649)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_64922,detail
LAB_db07_642010,LAB,db07,642010,Holdingselskabers virksomhed (via 642),Holdingselskabers virksomhed (via 642),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_64201,detail
LAB_db07_855100,LAB,db07,855100,Anden undervisning (via 855),Anden undervisning (via 855),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_85510,detail
LAB_db07_479116,LAB,db07,479116,"Detailhandel undtagen fra forretninger, stadepladser og markeder (via 479)","Detailhandel undtagen fra forretninger, stadepladser og markeder (via 479)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_47911,detail
LAB_db07_773200,LAB,db07,773200,"Udlejning og leasing af andet materiel, udstyr og andre materielle aktiver (via 773)","Udlejning og leasing af andet materiel, udstyr og andre materielle aktiver (via 773)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_77320,detail
LAB_db07_731190,LAB,db07,731190,Reklame (via 731),Reklame (via 731),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_73119,detail
LAB_db07_266090,LAB,db07,266090,Fremstilling af bestrålingsudstyr og elektromedicinsk og elektroterapeutisk udstyr (via 266),Fremstilling af bestrålingsudstyr og elektromedicinsk og elektroterapeutisk udstyr (via 266),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_26609,detail
LAB_db07_273100,LAB,db07,273100,Fremstilling af ledninger og kabler og tilbehør hertil (via 273),Fremstilling af ledninger og kabler og tilbehør hertil (via 273),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_27310,detail
LAB_db07_653010,LAB,db07,653010,Pensionsforsikring (via 653),Pensionsforsikring (via 653),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_65301,detail
LAB_db07_421100,LAB,db07,421100,Anlæg af veje og jernbaner (via 421),Anlæg af veje og jernbaner (via 421),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_42110,detail
LAB_db07_620300,LAB,db07,620300,"Computerprogrammering, konsulentbistand vedrørende informationsteknologi og lignende aktiviteter (via 620)","Computerprogrammering, konsulentbistand vedrørende informationsteknologi og lignende aktiviteter (via 620)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_62030,detail
LAB_db07_462100,LAB,db07,462100,Engroshandel med landbrugsråvarer og levende dyr (via 462),Engroshandel med landbrugsråvarer og levende dyr (via 462),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46210,detail
LAB_db07_222200,LAB,db07,222200,Fremstilling af plastprodukter (via 222),Fremstilling af plastprodukter (via 222),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_22220,detail
LAB_db07_501000,LAB,db07,501000,Sø- og kysttransport af passagerer (via 501),Sø- og kysttransport af passagerer (via 501),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_50100,detail
LAB_db07_222300,LAB,db07,222300,Fremstilling af plastprodukter (via 222),Fremstilling af plastprodukter (via 222),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_22230,detail
LAB_db07_869040,LAB,db07,869040,Sundhedsvæsen i øvrigt (via 869),Sundhedsvæsen i øvrigt (via 869),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_86904,detail
LAB_db07_932910,LAB,db07,932910,Forlystelser og fritidsaktiviteter (via 932),Forlystelser og fritidsaktiviteter (via 932),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_93291,detail
LAB_db07_172100,LAB,db07,172100,Fremstilling af papir- og papvarer (via 172),Fremstilling af papir- og papvarer (via 172),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_17210,detail
LAB_db07_467500,LAB,db07,467500,Anden specialiseret engroshandel (via 467),Anden specialiseret engroshandel (via 467),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46750,detail
LAB_db07_232000,LAB,db07,232000,Fremstilling af ildfaste produkter (via 232),Fremstilling af ildfaste produkter (via 232),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_23200,detail
LAB_db07_284100,LAB,db07,284100,Fremstilling af metalforarbejdningsmaskiner og værktøjsmaskiner (via 284),Fremstilling af metalforarbejdningsmaskiner og værktøjsmaskiner (via 284),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_28410,detail
LAB_db07_352100,LAB,db07,352100,Gasforsyning (via 352),Gasforsyning (via 352),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_35210,detail
LAB_db07_61000,LAB,db07,61000,Industry code 61000 (DB07),,Industry code 61000 (DB07),none|generated,medium,danish,LAB_db07_6100,subclass
LAB_db07_900110,LAB,db07,900110,"Kreative aktiviteter, kunst og forlystelser (via 900)","Kreative aktiviteter, kunst og forlystelser (via 900)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_90011,detail
LAB_db07_464910,LAB,db07,464910,Engroshandel med husholdningsartikler (via 464),Engroshandel med husholdningsartikler (via 464),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46491,detail
LAB_db07_433420,LAB,db07,433420,Bygningsfærdiggørelse (via 433),Bygningsfærdiggørelse (via 433),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_43342,detail
LAB_db07_103100,LAB,db07,103100,Forarbejdning og konservering af frugt og grøntsager (via 103),Forarbejdning og konservering af frugt og grøntsager (via 103),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_10310,detail
LAB_db07_503000,LAB,db07,503000,Transport af passagerer ad indre vandveje (via 503),Transport af passagerer ad indre vandveje (via 503),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_50300,detail
LAB_db07_262000,LAB,db07,262000,Fremstilling af computere og ydre enheder (via 262),Fremstilling af computere og ydre enheder (via 262),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_26200,detail
LAB_db07_267000,LAB,db07,267000,Fremstilling af optiske instrumenter og fotografisk udstyr (via 267),Fremstilling af optiske instrumenter og fotografisk udstyr (via 267),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_26700,detail
LAB_db07_463300,LAB,db07,463300,"Engroshandel med føde-, drikke- og tobaksvarer (via 463)","Engroshandel med føde-, drikke- og tobaksvarer (via 463)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46330,detail
LAB_db07_493120,LAB,db07,493120,Anden landpassagertransport (via 493),Anden landpassagertransport (via 493),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_49312,detail
LAB_db07_261200,LAB,db07,261200,Fremstilling af elektroniske komponenter og plader (via 261),Fremstilling af elektroniske komponenter og plader (via 261),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_26120,detail
LAB_db07_281190,LAB,db07,281190,Fremstilling af maskiner til generelle formål (via 281),Fremstilling af maskiner til generelle formål (via 281),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_28119,detail
LAB_db07_331600,LAB,db07,331600,"Reparation af jern- og metalvarer, maskiner og udstyr (via 331)","Reparation af jern- og metalvarer, maskiner og udstyr (via 331)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_33160,detail
LAB_db07_211000,LAB,db07,211000,Fremstilling af farmaceutiske råvarer (via 211),Fremstilling af farmaceutiske råvarer (via 211),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_21100,detail
LAB_db07_351300,LAB,db07,351300,Elforsyning (via 351),Elforsyning (via 351),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_35130,detail
LAB_db07_591120,LAB,db07,591120,"Produktion af film, video- og tv-programmer (via 591)","Produktion af film, video- og tv-programmer (via 591)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_59112,detail
LAB_db07_464420,LAB,db07,464420,Engroshandel med husholdningsartikler (via 464),Engroshandel med husholdningsartikler (via 464),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46442,detail
LAB_db07_289100,LAB,db07,289100,Fremstilling af øvrige maskiner til specielle formål (via 289),Fremstilling af øvrige maskiner til specielle formål (via 289),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_28910,detail
LAB_db07_601000,LAB,db07,601000,Radiovirksomhed (via 601),Radiovirksomhed (via 601),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_60100,detail
LAB_db07_661900,LAB,db07,661900,Hjælpetjenester i forbindelse med finansieringsvirksomhed undtagen forsikring og pensionsforsikring (via 661),Hjælpetjenester i forbindelse med finansieringsvirksomhed undtagen forsikring og pensionsforsikring (via 661),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_66190,detail
LAB_db07_451110,LAB,db07,451110,Salg af motorkøretøjer (via 451),Salg af motorkøretøjer (via 451),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_45111,detail
LAB_db07_783000,LAB,db07,783000,Anden personaleformidling (via 783),Anden personaleformidling (via 783),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_78300,detail
LAB_db07_465220,LAB,db07,465220,Engroshandel med informations- og kommunikationsudstyr (via 465),Engroshandel med informations- og kommunikationsudstyr (via 465),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46522,detail
LAB_db07_467700,LAB,db07,467700,Anden specialiseret engroshandel (via 467),Anden specialiseret engroshandel (via 467),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46770,detail
LAB_db07_829100,LAB,db07,829100,Anden forretningsservice i.a.n. (via 829),Anden forretningsservice i.a.n. (via 829),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_82910,detail
LAB_db07_522400,LAB,db07,522400,Anden hjælpevirksomhed i forbindelse med transport (via 522),Anden hjælpevirksomhed i forbindelse med transport (via 522),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_52240,detail
LAB_db07_102010,LAB,db07,102010,"Forarbejdning og konservering af fisk, krebsdyr og bløddyr (via 102)","Forarbejdning og konservering af fisk, krebsdyr og bløddyr (via 102)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_10201,detail
LAB_db07_172900,LAB,db07,172900,Fremstilling af papir- og papvarer (via 172),Fremstilling af papir- og papvarer (via 172),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_17290,detail
LAB_db07_14620,LAB,db07,14620,Industry code 14620 (DB07),,Industry code 14620 (DB07),none|generated,medium,danish,LAB_db07_1462,subclass
LAB_db07_181300,LAB,db07,181300,Trykning og serviceydelser i forbindelse hermed (via 181),Trykning og serviceydelser i forbindelse hermed (via 181),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_18130,detail
LAB_db07_289200,LAB,db07,289200,Fremstilling af øvrige maskiner til specielle formål (via 289),Fremstilling af øvrige maskiner til specielle formål (via 289),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_28920,detail
LAB_db07_463890,LAB,db07,463890,"Engroshandel med føde-, drikke- og tobaksvarer (via 463)","Engroshandel med føde-, drikke- og tobaksvarer (via 463)",,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_46389,detail
LAB_db07_821900,LAB,db07,821900,Administrationsservice og kontorservice (via 821),Administrationsservice og kontorservice (via 821),,CSV:LAB_db07_hierarchical,medium,danish,LAB_db07_82190,detail
LAB_db07_22000,LAB,db07,22000,Industry code 22000 (DB07),,Industry code 22000 (DB07),none|generated,medium,danish,LAB_db07_2200,subclass
LAB_db07_24000,LAB,db07,24000,Industry code 24000 (DB07),,Industry code 24000 (DB07),none|generated,medium,danish,LAB_db07_2400,subclass
