code,prefix,database,value,description,source,confidence,language
LAB_disco_244200,LAB,disco,244200,Arbejde inden for sociologi og antropologi,disco_codes,high,danish
LAB_disco_244300,LAB,disco,244300,Arbejde inden for filosofi og historie,disco_codes,high,danish
LAB_disco_244400,LAB,disco,244400,Arbejde inden for sprogvidenskab,disco_codes,high,danish
LAB_disco_244410,LAB,disco,244410,Forskning inden for sprogvidenskab,disco_codes,high,danish
LAB_disco_244420,LAB,disco,244420,Oversættelsesarbejde,disco_codes,high,danish
LAB_disco_244430,LAB,disco,244430,Tolkearbejde,disco_codes,high,danish
LAB_disco_244490,LAB,disco,244490,"Andet arbejde vedr. sprog, sprogteknologi og kommunikation",disco_codes,high,danish
LAB_disco_244500,LAB,disco,244500,Arbejde inden for psykologi,disco_codes,high,danish
LAB_disco_244600,LAB,disco,244600,"Socialrådgivningsarbejde, der forudsætter efteruddannelse, fx gennemført årskursus eller tilsvarende erfaringsgrundlag opnået",disco_codes,high,danish
LAB_disco_245000,LAB,disco,245000,Journalist- og skribentarbejde samt kunstnerisk arbejde,disco_codes,high,danish
LAB_disco_245100,LAB,disco,245100,Journalistik og skribentarbejde,disco_codes,high,danish
LAB_disco_245110,LAB,disco,245110,Journalistisk arbejde,disco_codes,high,danish
LAB_disco_245120,LAB,disco,245120,Redaktionelt arbejde,disco_codes,high,danish
LAB_disco_245130,LAB,disco,245130,Reklametekstarbejde,disco_codes,high,danish
LAB_disco_245140,LAB,disco,245140,Presse- og kommunikationsarbejde,disco_codes,high,danish
LAB_disco_245150,LAB,disco,245150,Webmasterarbejde (indhold),disco_codes,high,danish
LAB_disco_245190,LAB,disco,245190,Andet skribentarbejde,disco_codes,high,danish
LAB_disco_245200,LAB,disco,245200,Illustrations- og formgivningsarbejde,disco_codes,high,danish
LAB_disco_245211,LAB,disco,245211,Illustrationsgrafisk arbejde vedr. nyhedsformidling,disco_codes,high,danish
LAB_disco_245212,LAB,disco,245212,Illustrationsgrafisk arbejde vedr. marketing,disco_codes,high,danish
LAB_disco_245219,LAB,disco,245219,Illustrationsgrafisk arbejde i øvrigt,disco_codes,high,danish
LAB_disco_245230,LAB,disco,245230,Kunstnerisk formgivningsarbejde vedrørende produkter,disco_codes,high,danish
LAB_disco_245240,LAB,disco,245240,Konservatorarbejde,disco_codes,high,danish
LAB_disco_245290,LAB,disco,245290,Andet kunstnerisk arbejde inden for billedkunst og formgivning,disco_codes,high,danish
LAB_disco_245300,LAB,disco,245300,Kunstnerisk arbejde vedr. musik og sang,disco_codes,high,danish
LAB_disco_245310,LAB,disco,245310,Kunstnerisk arbejde som udøvende musiker og sanger,disco_codes,high,danish
LAB_disco_245320,LAB,disco,245320,Kunstnerisk arbejde som instruktør inden for sang og musik,disco_codes,high,danish
LAB_disco_245400,LAB,disco,245400,Kunstnerisk arbejde som danser og koreograf,disco_codes,high,danish
LAB_disco_245500,LAB,disco,245500,Film- og skuespilarbejde,disco_codes,high,danish
LAB_disco_246000,LAB,disco,246000,"Arbejde inden for religion, herunder præster o.l.",disco_codes,high,danish
LAB_disco_247000,LAB,disco,247000,Arbejde med administration af lovgivningen inden for den offentlige sektor,disco_codes,high,danish
