code,prefix,database,value,token_id
HEA_atc_M02AA10,HEA,atc,M02AA10,8900
HEA_atc_N06AB06,HEA,atc,N06AB06,8901
HEA_atc_N06AB03,HEA,atc,N06AB03,8902
HEA_atc_N05AG02,HEA,atc,N05AG02,8903
HEA_atc_M01AB03,HEA,atc,M01AB03,8904
HEA_atc_N06AA09,HEA,atc,N06AA09,8905
HEA_atc_C05AA08,HEA,atc,C05AA08,8906
HEA_atc_C01BC04,HEA,atc,C01BC04,8907
HEA_atc_A10BB09,HEA,atc,A10BB09,8908
HEA_atc_D05AA,HEA,atc,D05AA,8909
HEA_atc_A11BA,HEA,atc,A11BA,8910
HEA_atc_N03AA03,HEA,atc,N03AA03,8911
HEA_atc_A07AC01,HEA,atc,A07AC01,8912
HEA_atc_A02AF,HEA,atc,A02AF,8913
HEA_atc_N07BC02,HEA,atc,N07BC02,8914
HEA_atc_R03BC01,HEA,atc,R03BC01,8915
HEA_atc_G03AD,HEA,atc,G03AD,8916
HEA_atc_S01AA02,HEA,atc,S01AA02,8917
HEA_atc_G03AA10,HEA,atc,G03AA10,8918
HEA_atc_G03AA09,HEA,atc,G03AA09,8919
HEA_atc_P01AB01,HEA,atc,P01AB01,8920
HEA_atc_G03AB06,HEA,atc,G03AB06,8921
HEA_atc_G01AA10,HEA,atc,G01AA10,8922
HEA_atc_R06AX13,HEA,atc,R06AX13,8923
HEA_atc_G03AA11,HEA,atc,G03AA11,8924
HEA_atc_G03AA05,HEA,atc,G03AA05,8925
HEA_atc_G03DA02,HEA,atc,G03DA02,8926
HEA_atc_A07DA03,HEA,atc,A07DA03,8927
HEA_atc_R03CC12,HEA,atc,R03CC12,8928
HEA_atc_R06AD03,HEA,atc,R06AD03,8929
HEA_atc_C07AA03,HEA,atc,C07AA03,8930
HEA_atc_A06AG10,HEA,atc,A06AG10,8931
HEA_atc_S01AX03,HEA,atc,S01AX03,8932
HEA_atc_C03EB01,HEA,atc,C03EB01,8933
HEA_atc_D07AC05,HEA,atc,D07AC05,8934
HEA_atc_C07AG02,HEA,atc,C07AG02,8935
HEA_atc_A11CA01,HEA,atc,A11CA01,8936
HEA_atc_A03AA04,HEA,atc,A03AA04,8937
HEA_atc_R06AD02,HEA,atc,R06AD02,8938
HEA_atc_N04BB01,HEA,atc,N04BB01,8939
HEA_atc_C07AA02,HEA,atc,C07AA02,8940
HEA_atc_D07AB01,HEA,atc,D07AB01,8941
HEA_atc_R01AC02,HEA,atc,R01AC02,8942
HEA_atc_C03BA05,HEA,atc,C03BA05,8943
HEA_atc_N05BA09,HEA,atc,N05BA09,8944
HEA_atc_C01DX16,HEA,atc,C01DX16,8945
HEA_atc_D06AA03,HEA,atc,D06AA03,8946
HEA_atc_D09AA02,HEA,atc,D09AA02,8947
HEA_atc_C03BA03,HEA,atc,C03BA03,8948
HEA_atc_R03DA03,HEA,atc,R03DA03,8949
HEA_atc_D10AX03,HEA,atc,D10AX03,8950
HEA_atc_G03AA07,HEA,atc,G03AA07,8951
HEA_atc_D10AE01,HEA,atc,D10AE01,8952
HEA_atc_D10AF01,HEA,atc,D10AF01,8953
HEA_atc_D10BA01,HEA,atc,D10BA01,8954
HEA_atc_J01FA09,HEA,atc,J01FA09,8955
HEA_atc_B03AA01,HEA,atc,B03AA01,8956
HEA_atc_N06AA12,HEA,atc,N06AA12,8957
HEA_atc_A07EA01,HEA,atc,A07EA01,8958
HEA_atc_D06BX01,HEA,atc,D06BX01,8959
HEA_atc_R06AX18,HEA,atc,R06AX18,8960
HEA_atc_A01AC01,HEA,atc,A01AC01,8961
HEA_atc_C07AG01,HEA,atc,C07AG01,8962
HEA_atc_B03AA08,HEA,atc,B03AA08,8963
HEA_atc_G03FB05,HEA,atc,G03FB05,8964
HEA_atc_R01AD08,HEA,atc,R01AD08,8965
HEA_atc_H03BA02,HEA,atc,H03BA02,8966
HEA_atc_N02CA01,HEA,atc,N02CA01,8967
HEA_atc_V03AB18,HEA,atc,V03AB18,8968
HEA_atc_C10AC01,HEA,atc,C10AC01,8969
HEA_atc_N06AA10,HEA,atc,N06AA10,8970
HEA_atc_S01AD03,HEA,atc,S01AD03,8971
HEA_atc_D01AC03,HEA,atc,D01AC03,8972
HEA_atc_A10BB04,HEA,atc,A10BB04,8973
HEA_atc_C07AA07,HEA,atc,C07AA07,8974
HEA_atc_G03FA01,HEA,atc,G03FA01,8975
HEA_atc_R06AX11,HEA,atc,R06AX11,8976
HEA_atc_G01AF05,HEA,atc,G01AF05,8977
HEA_atc_J01AA06,HEA,atc,J01AA06,8978
HEA_atc_J01CF05,HEA,atc,J01CF05,8979
HEA_atc_N02BA51,HEA,atc,N02BA51,8980
HEA_atc_N07XX06,HEA,atc,N07XX06,8981
HEA_atc_N06AA04,HEA,atc,N06AA04,8982
HEA_atc_J05AB11,HEA,atc,J05AB11,8983
HEA_atc_A11CC03,HEA,atc,A11CC03,8984
HEA_atc_R06AX02,HEA,atc,R06AX02,8985
HEA_atc_R03AC13,HEA,atc,R03AC13,8986
HEA_atc_G03AC01,HEA,atc,G03AC01,8987
HEA_atc_R05DA01,HEA,atc,R05DA01,8988
HEA_atc_D07AC17,HEA,atc,D07AC17,8989
HEA_atc_G03HB01,HEA,atc,G03HB01,8990
HEA_atc_N03AF02,HEA,atc,N03AF02,8991
HEA_atc_N02AA04,HEA,atc,N02AA04,8992
HEA_atc_N05CM02,HEA,atc,N05CM02,8993
HEA_atc_N07CA01,HEA,atc,N07CA01,8994
HEA_atc_M01AB02,HEA,atc,M01AB02,8995
HEA_atc_J01CE01,HEA,atc,J01CE01,8996
HEA_atc_C03EB02,HEA,atc,C03EB02,8997
HEA_atc_S01GX04,HEA,atc,S01GX04,8998
HEA_atc_N05CD07,HEA,atc,N05CD07,8999
HEA_atc_N05AN01,HEA,atc,N05AN01,9000
HEA_atc_R01AD04,HEA,atc,R01AD04,9001
HEA_atc_S01FA02,HEA,atc,S01FA02,9002
HEA_atc_P02CA01,HEA,atc,P02CA01,9003
HEA_atc_H01BA02,HEA,atc,H01BA02,9004
HEA_atc_J04AB02,HEA,atc,J04AB02,9005
HEA_atc_N03AG04,HEA,atc,N03AG04,9006
HEA_atc_V01AA07,HEA,atc,V01AA07,9007
HEA_atc_N05AA01,HEA,atc,N05AA01,9008
HEA_atc_D09AA01,HEA,atc,D09AA01,9009
HEA_atc_B03BA02,HEA,atc,B03BA02,9010
HEA_atc_N06AX16,HEA,atc,N06AX16,9011
HEA_atc_D07CA01,HEA,atc,D07CA01,9012
HEA_atc_G01AF01,HEA,atc,G01AF01,9013
HEA_atc_N06AA07,HEA,atc,N06AA07,9014
HEA_atc_A01AD11,HEA,atc,A01AD11,9015
HEA_atc_G04BD02,HEA,atc,G04BD02,9016
HEA_atc_S01GA02,HEA,atc,S01GA02,9017
HEA_atc_M03BB02,HEA,atc,M03BB02,9018
HEA_atc_J01CA01,HEA,atc,J01CA01,9019
HEA_atc_M01AE04,HEA,atc,M01AE04,9020
HEA_atc_S01AB03,HEA,atc,S01AB03,9021
HEA_atc_B03AC,HEA,atc,B03AC,9022
HEA_atc_D04AX,HEA,atc,D04AX,9023
HEA_atc_N06AG02,HEA,atc,N06AG02,9024
HEA_atc_S01EA51,HEA,atc,S01EA51,9025
HEA_atc_C01BC03,HEA,atc,C01BC03,9026
HEA_atc_A08AA03,HEA,atc,A08AA03,9027
HEA_atc_R01AC03,HEA,atc,R01AC03,9028
HEA_atc_P01BA01,HEA,atc,P01BA01,9029
HEA_atc_M03BA02,HEA,atc,M03BA02,9030
HEA_atc_J01EE01,HEA,atc,J01EE01,9031
HEA_atc_J07BC01,HEA,atc,J07BC01,9032
HEA_atc_C07AB04,HEA,atc,C07AB04,9033
HEA_atc_A08AA04,HEA,atc,A08AA04,9034
HEA_atc_B02BA01,HEA,atc,B02BA01,9035
HEA_atc_R02AD02,HEA,atc,R02AD02,9036
