code,title,level
3188,Erhvervsakademiuddannelse i beredskabsteknik,3
3189,"Klinisk diætetik, prof.bach.",3
3190,"Ledelse,fødevarer og service, prof.bach.",3
3191,"Lifestyle and Health Education, prof.bach.",3
3192,"Forsikring og pension, prof.bach.",3
3193,"Ejendomshandel, prof.bach.",3
3194,"Ejendomsadministration, prof.bach.",3
3195,"Økonomistyring, prof.bach.",3
3196,"Konstruktion (overbygning), prof.bach.",3
3197,"Kommunikation og trend (overbygning), prof.bach.",3
3198,"Konceptdesign (overbygning), prof.bach.",3
3199,"Retail management (overbygning), prof.bach.",3
3200,"Business (overbygning), prof.bach.",3
3201,"Marketing (overbygning), prof.bach.",3
3202,"Entreprenørskab (overbygning), prof.bach.",3
3203,"Miljø og etik (overbygning), prof.bach.",3
3204,"Produktion (overbygning), prof.bach.",3
3205,"E-design (overbygning), prof.bach.",3
3206,"Computer graphic Arts, prof.bach.",3
3207,"Business Administration and Innovation in Health Care, cand.merc.(sund.)",3
3208,Akademiuddannelse i Automation og drift,3
3209,"Sundhedsplejerske,diplomeksamen",3
3210,Driftteknolog offshore,3
3211,"Kvalitet og teknologi, bach.",3
3212,"Fødevareingeniør, bach.",3
3213,"Interaktionsdesign og multimedier(HUM), master",3
3214,"Organisation (SAMF), master",3
3215,"Softwarekonstruktion(TEKNAT), master",3
3216,"Int.forhold. udviklingsstudier, cand.soc",3
3217,"Mekanik og produktion, ing.bach.",3
3219,"Geoteknologi, ing.bach.",3
3220,"Arkæologi, bach.",3
3221,"International kommunikation og multimedier, bach.",3
3222,"Information Technology, cand.polyt.",3
3223,"Energi management (overbygning), prof.bach.",3
3224,"Journalistik, cand.comm.",3
3225,"Omsorg, sundhed og pædagogik, Individuel EUD",3
3226,"Kontor, handel og forretningsservice, Individuel EUD",3
3227,"Fødevarer, jordbrug og oplevelser, Individuel EUD",3
3228,"Teknologi, byggeri og transport, Individuel EUD",3
3229,Dyr i zoologiske anlæg,3
3230,"Svagstrøm, ing.prof.bach.",3
3231,"Fødevarer, jordbrug og oplevelser",3
3232,"Sundhed, omsorg og pædagogik",3
3233,"Kontor, handel og forretningsservice",3
3234,"Teknologi, byggeri og transport",3
3235,Forsøgsdyr,3
3236,Dyrehandel,3
3237,Hestemanager,3
3238,"Salgsassistent , dagligvarer",3
3239,"Salgsassistent , køkken og bad",3
3240,Bank og realkredit,3
3241,Liv og Pension,3
3242,Skadesforskikring,3
3243,Bagværker,3
3244,Smørrebrød og catering,3
3245,Klargøring og rangering af persontog,3
3246,Klargøring og rangering af godstog,3
3247,Installationsmontør,3
3248,Elektriker 1,3
3249,Elektriker 2,3
3250,Vvs-installationstekniker,3
3251,Alubygger,3
3252,Glarmester,3
3253,Plastmager med speciale i termoplast,3
3254,Plastmager med speciale i hærdeplast,3
3255,Specialist i plastproduktion,3
3256,Oliefyrstekniker,3
3257,Flyelektronik,3
3258,Smed (maritim),3
3259,Produktionsleder,3
3260,Agrarøkonom,3
3261,"Energi og Miljø, diplomuddannelse",3
3262,Buschauffør,3
3263,Buschauffør i kollektiv trafik,3
3264,Kørselsdisponent,3
3265,Turistbuschauffør,3
3266,Kørselsdisponent,3
3267,Lastbilchauffør med kran,3
3268,Kranfører,3
3269,Kørselsdisponent,3
3270,Gartnerassistent,3
3271,Væksthusgartner,3
3272,"Klassisk filologi, bach.",3
3273,"Klassisk filologi, cand.mag.",3
3274,"Laboratorieteknologi (overbygning), prof.bach.",3
3275,"B1-flytekniker, mekanik",3
3276,"Jordbrugsøkonomi (overbygning), prof.bach.",3
3277,"E-handel (overbygning), prof.bach.",3
3278,"Finansielle forretninger, prof.bach.",3
3279,"Public Health Nutrition and food Policy, prof.bach.",3
3280,"Sundhedsfremme, forebyggelse og formidling, prof.bach.",3
3281,"AMU. adm, praktisk myndighedsudøvelse",3
3282,"Dagtilbudspædagogik, prof.bach.",3
3283,"Udvikling af produkter og produktion (overbygning), prof.bach.",3
3284,"Nuklearmedicinsk billeddiagnostik, prof.bach.",3
3285,"Amu.træ, møbelproduktion, halvfabrikata, bygningskomponenter mv.",3
3286,"Jordbrugsbiologi (overbygning), prof.bach.",3
3287,"Amu.trp, klargøring af og tunnelkørsel med togmateriel",3
3288,"Formidling af tekstildesign og håndværk i kulturel kontekst, prof.bach.",3
3289,"Karakteranimation, prof.bach.",3
3290,"Design (overbygning), prof.bach.",3
3291,"Amu.ind, fremstilling af præcisionsprint og automatisk produktion",3
3292,Buschauffør,3
3293,Buschauffør i kollektiv trafik,3
3294,Kørselsdisponent,3
3295,Turistbuschauffør,3
3296,Kørselsdisponent,3
3297,Lastbilchauffør med kran,3
3298,Kranfører,3
3299,Kørselsdisponent,3
3300,Gartnerassistent,3
3301,Væksthusgartner,3
3302,Planteskolegartner,3
3303,Havecentergartner,3
3304,"Erhvervsøkonomi, bach.",3
3305,Akademiuddannelse i VVS-installation,3
3306,Akademiuddannelse i EL-installation,3
3307,"Interkulturelle markedsstudier, cand.ling.merc.",3
3308,"Hovedpinesygdomme, master",3
3309,"Lægemiddelregistrering, master",3
3310,"Intercultural Studies, French, cand.ling.merc.",3
3311,"Interkulturelle studier i  italiensk, cand.ling.merc.",3
3312,"Interkulturelle studier i latinamerikastudier, cand.ling.merc.",3
3313,"Intercultural Studies in Latin America and Spain, cand.ling.merc.",3
3314,"Globale områdestudier, cand. mag.",3
3315,"Intercultural Studies, German, cand.ling.merc.",3
3316,"Designledelse, diplomuddannelse",3
3317,Master of Arts (MA) in Media Arts Cultures,3
3318,"Intercultural Studies, cand.ling.merc.",3
3319,Arbejdsmarkedsrettet Dansk,3
3320,Akademiuddannelse i Hygiejne og rengøringsteknik,3
3321,Gæstestuderende,3
3322,Åben uddannelse,3
3323,"1.år, HHX 2-årig",3
3324,"2.år, HHX 2-årig",3
3325,Erhvervsuddannelse uden nærmere angivelse (EUX),3
3326,"IT-software, kand.",3
3327,"Kommunikation, bach.",3
3328,"Biotechnology, ing.prof.bach.",3
3329,"Folkeskolelærer, bach.",3
3330,"Teknisk, cand.scient.tech.",3
3331,"Operations Management, civilingeniør cand.polyt",3
3332,"Supply Chain Development, civilingeniør cand.polyt.",3
3333,"Kemi- og bioteknik, ing.prof.bach.",3
3334,"Religion studier/religionsvidenskab, cand.mag.",3
3335,"Kommunikation og digitale medier, bach.",3
3336,"Audiologopædi, cand.mag.",3
3337,"Kultur og kulturformidling, cand.mag.",3
3338,Gartner,3
3339,"Kunsthistorie, bach.",3
3340,"Computer Engineering, cand.polyt.",3
3341,"Technical Geology, cand.scient.tech.",3
3342,"Datalogi, bach.",3
3343,"Audiologopædi, bach.",3
3344,"Biosystemteknologi, cand.polyt.",3
3345,"Fødevareteknologi, cand.polyt.",3
3346,"Ruslandstudier, bach.",3
3347,"IT Product Development, cand.scient.",3
3348,"Politik og forvaltning, cand.scient.adm.",3
3349,"Informatik, cand.mag.",3
3350,Akademiuddannelse i Byggekoordination,3
3351,Akademiuddannelse i Byggeteknologi,3
3352,Akademiuddannelse i Miljøteknologi,3
3353,"Engineering (General Engineering), ing.bach.",3
3354,"Quantitative Biology and Disease Modelling, cand.polyt.",3
3355,"Bioteknologi (engelsk), ing.prof.bach.",3
3356,"Østeuropastudier, bach.",3
3357,"Forretningsudvikling, ing.prof.bach.",3
3358,"Natur og miljø (overbygning), prof.bach.",3
3359,"Landskab og anlæg (overbygning), prof.bach.",3
3360,"Planteproduktion (overbygning), prof.bach.",3
3361,"Husdyrproduktion (overbygning), prof.bach.",3
3362,"Jordbrugsøkonomi og ledelse (overbygning), prof.bach.",3
3363,"Business Administration and Data Science, cand.merc.",3
3364,"Amu.eli, køleautomatik og varmepumper",3
3365,"Amu.eli, maritime el-installationer",3
3366,"Miljøkemi og forvaltning, AO",3
3367,"Klimatilpasning, AO",3
3368,"Teknisk videnskab (ingeniørvidenskab), bach.",3
3369,"Kognitions- og datavidenskab, bach.",3
3370,"Teknisk videnskab (cyber- og computerteknologi), bach.",3
3371,"Mechanical Engineering, bach.",3
3372,"Mechanical Engineering, cand.polyt.",3
3373,"Mekanik, ing.bach.",3
3374,"Mekanik, cand.polyt.",3
3375,"Data stewardship, AO",3
3376,"Business, Asian Language and Culture - Japanese, bach.",3
3377,"Quantum Information Science, cand.scient.",3
3378,"Jura (SDU), cand.jur.",3
3379,"Jura, bach.",3
3380,"Kulturforståelse, cand.mag.",3
3381,"Semiotik, cand.mag.",3
3382,"Population Studies, cand.scient.dem.",3
3383,"Natur og jordbrugsproduktion, prof.bach.",3
3384,"Almen ingeniørvidenskab, ing.bach.",3
3385,"Folkesundhedsvidenskab, cand.scient.san.publ",3
3386,"Kognitiv semiotik, cand.mag.",3
3387,"Kemi og bioteknologi, ing.bach.",3
3388,"Chemistry-biotechnology, ing.bach.",3
3389,"Didaktik (æstetik), cand.pæd.",3
3390,"Economics and Business Administration in Finance and Strategic Management, cand.merc.",3
3391,"Economics and Business Administration in Strategy, Organization and Leadership, cand.merc.",3
3392,"Economics and Business Administration in Supply Chain Management, cand.merc.",3
3393,"Economics and Business Administration in Accounting, Strategy and Control, cand.merc.",3
3394,"Erhvervsøkonomi i økonomisk markedsføring, cand.merc.",3
3395,"Erhvervsøkonomi i finansiering og regnskab, cand.merc.",3
3396,"Economics and Business Administration in Finance and Investments, cand.merc.",3
3397,"Economics and Business Administration in Management of Innovation and Business Develop, ca",3
3398,"Economics and Business Administration in Sales Management, cand.merc.",3
3399,"Economics and Business Administration in People and Business Development, cand.merc.",3
3400,"Medicin, bach.",3
3401,"Fødevarer, jordbrug og oplevelser (grundforløb plus)",3
3402,"Omsorg, sundhed og pædagogik (grundforløb plus)",3
3403,"Kontor, handel og forretningsservice (grundforløb plus)",3
3404,"Teknologi, byggeri og transport (grundforløb plus)",3
3405,"Global ledelse og design af produktionsnetværk (GMM), ing.prof.bach.",3
3406,"Elektrisk energiteknologi, ing.prof.bach.",3
3407,"Kemi og bioteknologi, ing.prof.bach.",3
3408,"Maskinteknik, ing.prof.bach.",3
3409,"Produktion (Produktionsteknik), ing.prof.bach.",3
3410,"Softwareteknologi, ing.prof.bach.",3
3411,"Mechanical Engineering, ing.prof.bach.",3
3412,"Statskundskab, bach.",3
3413,"HA almen erhvervsøkonomi, bach.",3
3414,"HA almen erhvervsøkonomi, bach.",3
3415,"HA almen erhvervsøkonomi, bach.",3
3416,"HA almen erhvervsøkonomi, bach.",3
3417,"Economics and Business Administration, bach.",3
3418,"Economics and Business Administration, bach.",3
3419,"Economics and Business Administration, bach.",3
3420,"Robotteknologi, ing.bach.",3
3421,"Datalogi, bach.",3
3422,"Audiologopædi, bach.",3
3423,"HA(jur.) erhvervsøkonomi-jura, bach.",3
3424,"International virksomhedskommunikation, engelsk, bach.",3
3425,"International virksomhedskommunikation, engelsk, bach.",3
3426,"International virksomhedskommunikation, engelsk, bach.",3
3427,"International virksomhedskommunikation, tysk, bach.",3
3428,"Medievidenskab, bach.",3
3429,"Engelsk, bach.",3
3430,"Filosofi, bach.",3
3431,"Historie, bach.",3
3432,"Litteraturvidenskab, bach.",3
3433,"Dansk, bach.",3
3434,"Tysk sprog, litteratur og kultur, bach.",3
3435,"Religion studier/Religionsvidenskab, bach.",3
3436,"Økonomi, bach.",3
3437,"Jura, bach.",3
3438,"Samfundsfag, bach.",3
3439,"Psykologi, bach.",3
3440,"Farmaci, bach.",3
3441,"Folkesundhedsvidenskab, bach.",3
3442,"Matematik og økonomi, bach.",3
3443,"Kemi, bach.",3
3444,"Fysik, bach.",3
3445,"Matematik, bach.",3
3446,"Biologi, bach.",3
3447,"Idræt/Idræt og sundhed, bach.",3
3448,"Erhvervsøkonomi, cand.merc.",3
3449,"Erhvervsøkonomi, cand.merc.",3
3450,"Economics and Business Administration, cand.merc.",3
3451,"Economics and Business Administration, cand.merc.",3
3452,"Economics, cand.oecon.",3
3453,"Jura, cand.jur.",3
3454,"Statskundskab, cand.scient.pol.",3
3455,"Computer Science, cand.scient.",3
3456,"Chemistry, cand.scient.",3
3457,"Mathematics, cand.scient.",3
3458,"Physics, cand.scient.",3
3459,"Matematik-økonomi, cand.scient.oecon.",3
3460,"Biology, cand.scient.",3
3461,"Audiologopædi, cand.mag.",3
3462,"Robotics, cand.polyt.",3
3463,"Electronics, cand.polyt.",3
3464,"Electronics, cand.polyt.",3
3465,"Revision, cand.merc.aud.",3
3466,"Dansk, cand.mag.",3
3467,"Pædagogik, cand.mag.",3
3468,"Tysk sprog, litteratur og kultur, cand.mag.",3
3469,"Filosofi, cand.mag.",3
3470,"Historie, cand.mag.",3
3471,"Medievidenskab, cand.mag.",3
3472,"Litteraturvidenskab, cand.mag.",3
3473,"Religion studier/Religionsvidenskab, cand.mag.",3
3474,"Journalistik, cand.public.",3
3475,"Samfundsfag, cand.soc.",3
3476,"Psykologi, cand.psych.",3
3477,"Medicin, cand.med.",3
3478,"Medicin, cand.med.",3
3479,"Sundhedsfaglig kandidatuddannelse, cand.scient.san.",3
3480,"Farmaci, cand.pharm.",3
3481,"Medicinal Chemistry, cand.scient.",3
3482,"Idræt/Idræt og sundhed, cand.scient.",3
3483,"Global Management and Manufacturing, ing.prof.bach.",3
3484,"Economics and Business Administration, cand.merc.",3
3485,"Supply Chain Digitalisation, cand.polyt.",3
3486,"Economics and Business Administration, cand.merc.",3
3487,"Lingvistik, cand.mag.",3
3488,"Linguistics, cand.mag.",3
3489,"Molekylær medicin, cand.scient.",3
3490,"Molecular Biomedicine, cand.scient.",3
3491,"Software Engineering, cand.polyt.",3
3492,"Interactive Technology, cand.polyt.",3
3493,"Artificial Intelligence, cand.scient.",3
3494,"Artificial Intelligence, cand.scient.",3
3495,"Computer Science, cand.scient.",3
3496,"Interactive Technology Engineering, ing.bach.",3
3497,"Software Engineering, ing.bach.",3
3498,"Artificial Intelligence, bach.",3
3499,"Computer Science, bach.",3
3500,"European Master in Global Studies (EMGS), cand.soc",3
3535,"International Food Quality and Health, cand.scient.",3
3594,"Amu.soc, Omsorg og pleje i det kommunale sundhedsvæsen",3
3595,"Amu.bai, Erhvervsdykning i bygge- og anlægsbranchen",3
3596,"Amu.ind, Produktion af levnedsmidler, nydelsesmidler, foder",3
3597,Afsluttet studiekompetenceforløb,3
3598,Afsluttet grundforløb,3
3599,"Amu.trp, transportoptimering",3
3600,"Amu.adm, administration og assistance i sundhedssektoren",3
3601,"Amu.met, transportteknisk område",3
3602,"Amu.bai, anvendelse af entreprenørmateriel",3
3603,"Amu.met, automatik- og procesteknisk område",3
3604,"Amu.met, flyteknisk område",3
3605,"Amu.bai, maling og overfladebehandling bygninger m.v.",3
3606,"Amu.met, guld- og sølvsmedeområdet",3
3607,"Amu.adm, IKT-administration og vedligeholdelse",3
3608,"Amu.ind-met, skibsbygningstekniske område",3
3609,"Amu.adm, foto-, film-, tv- og redaktionel produktion",3
3610,"Amu.met, smedeteknisk område",3
3611,"Amu.bai, spildevandsbehandling",3
3612,"Amu.adm, detailhandel",3
3613,"Amu.adm, produktion af trykt og digital kommunikation",3
3614,"Amu.adm, handel og logistik",3
3615,"Amu.bai, stilladsmontage",3
3616,"Amu.adm, spedition og shipping",3
3617,"Amu.adm, offentlig forvaltning og sagsbehandling",3
3618,"Amu.adm, administration",3
3619,"Amu.adm, viden- og forretningsservice",3
3620,"Amu.adm, turist og rejse",3
3621,"Amu.bai, tagdækning o.lign. med tagpap, membraner og folier",3
3622,"Amu.ind-met, støberiteknisk område",3
3623,"Amu.adm, ledelse",3
3624,"Amu.met, maskin- og værktøjsområdet",3
3625,"Amu.bai, vejbygning og belægninger",3
3626,"Amu.met, elektronik- og svagstrømsteknisk område",3
3627,"Amu.met, data- og kommunikationsteknisk område",3
3628,"Amu.adm, finansiel rådgivning og forsikring",3
3629,"Amu.soc, pædagogisk arbejde med børn og unge",3
3630,"Amu.adm, forsikring og pension",3
3631,"Amu.bai, anlægskonstruktioner og råhuse",3
3632,"Amu.lev, industrislagtning og forædling af kødprodukter",3
3633,"Amu.bai, boringer på land og jordbundsundersøgelser",3
3634,"Amu.lev, detailforarbejdning og forædling af ferskvarer",3
3635,"Amu.mej, maskiner og teknik landbruget",3
3636,"Amu.srv, ejendomsservice",3
3637,"Amu.bai, aptering af bygninger mv.",3
3638,"Amu.lev, reception-servering-service",3
3639,"Amu.bai, nedrivning og affaldshåndtering",3
3640,"Amu.mej, planteproduktion i landbruget",3
3641,"Amu.mej, husdyrproduktion i landbruget",3
3642,"Amu.mej, pasning af zoodyr, hobbydyr og fisk",3
3643,"Amu.bai, kloakering",3
3644,"Amu.bai, isolering af tekniske anlæg",3
3645,"Amu.bai, projektering, sagsbeh., reg. og teknisk salg",3
3646,"Amu.mej, produktion og pakning mejeriprodukter",3
3647,"Amu.lev, brød-, kage-, dessert- og konfekturefremstilling",3
3648,"Amu.ind, laboratorieservice",3
3649,"Amu.lev, madfremstilling - institutionskøkkener",3
3650,"Amu.ind-met, svejsning og termisk skæring i metal",3
3651,"Amu.met, teknisk design og tegning i industrien",3
3652,"Amu.eli, elektrisk automation på aut.- maskiner og anlæg",3
3653,"Amu.eli, elevatorteknik",3
3654,"Amu.eli, el-forsyningsanlæg",3
3655,"Amu.eli, bygningers el-installationer og antennemontage",3
3656,"Amu.eli, service på hvidevare- og køleautomatik",3
3657,"Amu.eli, intelligente bygningsinstallationer og CTS-anlæg",3
3658,"Amu.eli, sikrings- og alarmteknik",3
3659,"Amu.eli, tele- og datateknik",3
3660,"Amu.srv, pleje af hår, hud og negle",3
3661,"Amu.srv, urmageri",3
3662,"Amu.srv, optometri",3
3663,"Amu.srv, industriel vask og efterbehandling tekstiler",3
3664,"Amu.ind, beklædnings- og textilområdet",3
3665,"Amu.ind, travers-portalkran-riggerområdet",3
3666,"Amu.mej, etablering og pleje af grønne områder og anlæg",3
3667,"Amu.mej, produktion af og rådgivning om planteskoleplanter",3
3668,"Amu.mej, produktion af og rådgivning om væksthusplanter",3
3669,"Amu.ind, overfladebehandling stålkonstruktioner",3
3670,"Amu.ind, spåntagende metalindustri",3
3671,"Amu.ind, køle- og klimaanlæg",3
3672,"Amu.ind, montage af elektronik",3
3673,"Amu.adm, operativ retshåndhævelse, forebyggelse og efterforskning",3
3674,"Amu.mej, skovbrug og landskabsdrift",3
3675,"Amu.ind, fremstilling af medicinalvarer og -produkter",3
3676,"Amu.adm, praktisk kirketjeneste",3
3677,"Amu.ind, industriel produktion af levneds- og nydelsesmidler",3
3678,"Amu.ind, procesindustriel produktion af non-food produkter",3
3679,"Amu.srv, rengøringsservice",3
3680,"Amu.ind, arbejdets organisering ved produktion i industrien",3
3681,"Amu.ind, plastområdet - hærdeplast",3
3682,"Amu.ind, plastområdet - plastsvejsning",3
3683,"Amu.ind, plastområdet - termoplast",3
3684,"Amu.ind, montage af lettere industriprodukter",3
3685,"Amu.ind, elektroniske komponenter og produkter",3
3686,"Amu.ind, forsynings- og distributionssektorerne",3
3687,"Amu.srv, vagtservice",3
3688,"Amu.soc, patientrelateret service på sygehusene",3
3689,"Amu.lev, madfremstilling - restaurant, kantine og catering",3
3690,"Amu.eli, blikkenslagerarbejde",3
3691,"Amu.eli, servicering af varme og sanitet",3
3692,"Amu.soc, omsorg, sygepleje og pædagogisk arbejde",3
3693,"Amu.eli, installation og service af klima og ventilation",3
3694,"Amu.eli, Installation service - varme-vand-afløb vvs-området",3
3695,"Amu.soc, sundheds-og sygeplejeopgaver i sygehusvæsenet",3
3696,"Amu.eli, skorstensfejerarbejde",3
3697,"Amu.eli, industrielle rørsystemer og anlæg",3
3698,"Amu.srv, tandteknik",3
3699,"Amu.træ, bolig- og autointeriørmontering",3
3700,"Amu.træ, massivtræmøbel",3
3701,"Amu.adm, kontrol og resocialisering af indsatte og asylansøgere",3
3702,"Amu.træ, savværk og halvfabrikata",3
3703,"Amu.træ, vinduer, døre og bygningskomponenter",3
3704,"Amu.træ, plademøbel",3
